,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
0,001003,2025,1,1,0.0011908315,0.91450936,0.084299825,4.3694246e-08
1,001004,2025,1,1,0.003206616,0.993487,0.0033063325,5.733168e-10
2,001005,2025,1,1,0.007532899,0.9921244,0.00034267124,4.5696086e-11
3,001006,2025,1,1,0.00020284293,0.99953353,0.00014173836,0.00012189108
4,001007,2025,1,1,9.6785545e-05,0.9995104,5.419276e-07,0.00039226774
5,001008,2025,1,1,8.906787e-05,0.9995641,1.2493828e-07,0.00034660447
6,001009,2025,0,0,0.91321325,0.08678659,6.804884e-08,1.0858565e-11
7,001010,2025,1,1,0.00015763672,0.9997751,2.1769305e-08,6.7240886e-05
8,001011,2025,1,1,6.358336e-05,0.9638387,2.1074788e-06,0.036095604
9,001012,2025,1,1,0.00069006777,0.9922312,0.0070787775,1.3674778e-10
10,001013,2025,0,1,0.029877165,0.97011507,7.795624e-06,1.0218954e-12
11,001014,2025,1,1,0.025951415,0.9740442,4.382285e-06,1.278558e-12
12,001015,2025,1,1,0.007779017,0.9922093,1.1640778e-05,7.3534993e-13
13,001016,2025,1,1,0.004568792,0.9954123,1.8924684e-05,4.7496694e-12
14,001017,2025,1,1,0.007559938,0.9924353,4.786841e-06,3.4938972e-12
15,001018,2025,0,2,0.0014626505,0.023148883,0.9598176,0.015570851
16,001019,2025,3,3,0.0006304845,5.1768375e-06,1.4391333e-06,0.999363
17,001020,2025,3,3,0.00084126944,0.09713127,0.014954424,0.88707304
18,001021,2025,1,2,0.00020136376,0.34605712,0.6438803,0.009861251
19,001022,2025,2,2,3.4218072e-05,0.017363448,0.98257,3.233251e-05
20,001023,2025,2,2,0.00052547286,0.48205653,0.51741797,4.6336318e-08
21,001024,2025,1,1,0.0014032552,0.998331,0.00026576445,8.125029e-13
22,001025,2025,1,1,0.0032280309,0.9967573,1.4604405e-05,1.5871018e-13
23,001026,2025,3,1,2.2199105e-05,0.84874505,4.509099e-07,0.15123227
24,001027,2025,1,1,3.2950808e-05,0.97742563,0.0009330935,0.021608355
25,001028,2025,1,1,7.094186e-05,0.94087446,0.05342488,0.005629679
26,001029,2025,1,1,9.127593e-05,0.99738544,0.001653559,0.0008696998
27,001030,2025,1,1,0.00013145013,0.7560326,0.24372365,0.000112260284
28,001031,2025,2,2,0.000120804485,0.23270263,0.7671745,2.0519747e-06
29,001032,2025,1,1,0.0018718616,0.983724,0.014404153,5.576553e-09
30,001033,2025,1,1,0.002590295,0.99544334,0.001966348,2.4535435e-10
31,001034,2025,1,1,0.005178961,0.9947508,7.025239e-05,9.469425e-13
32,001035,2025,1,1,0.011800248,0.9881391,6.0662525e-05,1.5754012e-12
33,001036,2025,1,1,7.045741e-05,0.9995757,3.393499e-08,0.00035382682
34,001037,2025,1,1,0.00022804351,0.9997452,1.6138813e-08,2.6719976e-05
35,001038,2025,1,1,0.00026933712,0.9996878,3.840657e-06,3.913706e-05
36,001039,2025,1,1,0.0005504038,0.9987991,0.00064635114,4.2013803e-06
37,001040,2025,1,1,0.00059052545,0.9957766,0.0036308244,2.1016913e-06
38,001041,2025,1,1,0.0012457931,0.99046004,0.008293874,3.4152166e-07
39,001042,2025,1,1,0.007829828,0.99107295,0.0010972631,3.4361005e-09
40,001043,2025,1,1,0.0034195422,0.9957241,0.0008564123,1.8771847e-11
41,001044,2025,1,1,0.00038920256,0.99958736,8.682656e-06,1.4739878e-05
42,001045,2025,1,1,0.00014312504,0.99981254,1.6204915e-09,4.4316297e-05
43,001046,2025,1,1,0.00077507016,0.9992198,1.7088103e-06,3.408255e-06
44,001047,2025,1,1,0.00054632215,0.99938047,6.7416884e-05,5.7603515e-06
45,001048,2025,1,1,0.0014980702,0.99849594,1.3183337e-06,4.694072e-06
46,001049,2025,1,1,0.00013190084,0.99928707,0.0003297067,0.0002513549
47,001050,2025,1,1,0.00013997398,0.9556956,0.044062603,0.000101769256
48,001051,2025,2,1,0.0005271388,0.64996964,0.3495025,6.7568027e-07
49,001052,2025,1,1,0.0017833173,0.99417996,0.004036725,2.208435e-10
50,001053,2025,1,1,0.0007736014,0.99763167,0.0015932069,1.5653706e-06
51,001054,2025,1,1,0.00045643913,0.99755067,0.0019546698,3.8220423e-05
52,001055,2025,1,1,0.00017144908,0.9994073,0.000183749,0.0002375987
53,001056,2025,1,1,0.00016116376,0.99917245,0.0004718352,0.00019460279
54,001057,2025,1,1,0.0005318099,0.9994578,2.1395417e-06,8.176664e-06
55,001058,2025,1,1,0.00013169301,0.99982697,2.243533e-09,4.130978e-05
56,001061,2025,1,1,5.9372953e-05,0.9976125,3.1255913e-05,0.0022969563
57,001062,2025,1,1,3.6686957e-05,0.9640061,8.9802896e-05,0.03586735
58,001063,2025,3,3,3.739728e-05,0.4020632,0.00025316008,0.59764624
59,001064,2025,3,1,4.3191478e-05,0.72267306,0.0010274502,0.27625635
60,001065,2025,1,1,0.00013683103,0.8218429,0.1778711,0.00014924801
61,001066,2025,1,1,7.918265e-05,0.95980954,0.036605574,0.0035056395
62,001067,2025,1,2,0.00010866651,0.42755723,0.5713722,0.0009619294
63,001068,2025,2,2,0.00022083212,0.33147076,0.6683072,1.1699493e-06
64,001069,2025,2,2,2.4144654e-05,0.019803628,0.98016477,7.412446e-06
65,001070,2025,1,1,6.904676e-05,0.9115694,0.018322509,0.07003909
66,001071,2025,1,1,0.00011690827,0.9979784,1.0882305e-07,0.0019046195
67,001072,2025,1,1,8.545316e-05,0.98663574,2.7432748e-06,0.013276071
68,001073,2025,3,1,3.596896e-05,0.9380314,1.076727e-05,0.061921895
69,001074,2025,3,3,2.9621826e-05,0.10179361,5.2452338e-06,0.8981715
70,001075,2025,3,3,0.00023302136,1.3441308e-05,1.0436437e-06,0.99975246
71,001076,2025,3,3,0.0008578966,0.15223543,0.03727928,0.8096274
72,001077,2025,1,2,0.0004196033,0.14644708,0.83892256,0.014210796
73,001078,2025,1,1,0.00015369643,0.9995621,3.6253125e-06,0.00028066846
74,001079,2025,1,1,0.00021726784,0.99967754,6.118862e-08,0.00010509232
75,001080,2025,1,1,0.00010845115,0.9993305,5.552932e-07,0.00056048454
76,001081,2025,1,1,7.5844764e-05,0.99738675,4.3573212e-07,0.002536938
77,001082,2025,1,1,3.7284208e-05,0.97436076,1.7695983e-06,0.025600197
78,001083,2025,3,1,5.025083e-05,0.80876637,9.26157e-06,0.1911742
79,001084,2025,1,1,6.275884e-05,0.9986364,8.7199595e-07,0.0012998646
80,001085,2025,1,1,5.1993327e-05,0.99692625,3.392226e-05,0.0029878523
81,001086,2025,1,1,4.452889e-05,0.9406713,0.0001380735,0.059146084
82,001087,2025,2,2,3.142223e-05,0.0052428856,0.99471855,7.1537465e-06
83,002001,2025,3,3,0.00010764485,0.06594723,0.0006099939,0.9333351
84,002002,2025,0,1,0.034584884,0.9654097,5.449695e-06,7.071645e-13
85,002003,2025,0,0,0.98182297,0.018176995,5.702764e-10,5.0241113e-12
86,002004,2025,0,0,0.9890616,0.010938448,5.7281523e-11,1.967452e-12
87,002007,2025,0,0,0.97022736,0.029772632,2.3024735e-10,2.630277e-12
88,002008,2025,0,0,0.99819845,0.001801545,1.0718733e-11,4.1392393e-12
89,002011,2025,1,1,0.12336211,0.87663674,1.1152813e-06,8.5514954e-12
90,002012,2025,0,0,0.79397833,0.20602162,8.2511896e-08,4.479914e-11
91,002013,2025,1,0,0.55250895,0.44749084,2.0058368e-07,7.047938e-11
92,002014,2025,1,1,0.34295473,0.657045,3.2006577e-07,8.697385e-11
93,002015,2025,1,1,0.19677754,0.803222,4.3244412e-07,8.349421e-11
94,002016,2025,1,1,0.053290688,0.9467083,9.660664e-07,4.278806e-11
95,002017,2025,0,0,0.96684945,0.03315062,1.1131205e-09,1.2224332e-12
96,002018,2025,0,0,0.99873286,0.0012671957,2.707376e-11,6.173478e-13
97,002022,2025,1,1,0.010513105,0.9894862,6.648603e-07,9.07624e-13
98,002027,2025,1,1,0.007573947,0.9924194,6.6225202e-06,6.410252e-13
99,002028,2025,1,1,0.002325474,0.9976362,3.8327333e-05,1.4566595e-13
100,002029,2025,1,1,0.0035951026,0.9963936,1.126495e-05,1.2184795e-13
101,002031,2025,1,1,0.0013140349,0.97230536,0.02638068,5.8527605e-10
102,002032,2025,2,2,3.082911e-05,0.033451423,0.96651703,6.37955e-07
103,002033,2025,2,2,3.277022e-05,0.013586895,0.9863527,2.7567856e-05
104,002037,2025,1,1,0.0039811833,0.9959686,5.0230105e-05,4.3455972e-13
105,002038,2025,0,1,0.08874316,0.9112546,2.2814115e-06,4.522062e-13
106,002039,2025,0,0,0.9968412,0.003158836,3.583e-10,7.46735e-12
107,002040,2025,0,0,0.9993969,0.0006030659,1.0145353e-11,1.1898374e-10
108,002041,2025,1,1,0.08946088,0.9105277,1.1466745e-05,5.7560935e-12
109,002042,2025,0,1,0.49088538,0.509114,5.885949e-07,1.2195944e-12
110,002043,2025,0,0,0.9953478,0.004652217,5.751756e-10,5.0533383e-11
111,002044,2025,0,0,0.6407102,0.35928938,4.8176526e-07,1.5673851e-11
112,002045,2025,1,1,0.09432567,0.9056609,1.3382611e-05,2.7291056e-10
113,002046,2025,0,0,0.77284384,0.2271558,2.711964e-07,1.2383069e-09
114,002047,2025,0,0,0.9950782,0.004921721,3.0580458e-10,4.1952036e-10
115,002048,2025,0,0,0.99954706,0.00045288255,8.1140064e-13,6.259895e-10
116,002049,2025,0,0,0.9997726,0.00022739347,3.87105e-13,7.3211026e-10
117,002052,2025,1,1,0.0015008402,0.98870766,0.009791488,1.0460289e-09
118,002053,2025,1,1,0.08265222,0.917329,1.878977e-05,2.839922e-08
119,002054,2025,0,0,0.80984676,0.19015326,3.8824506e-08,2.159739e-08
120,002055,2025,0,0,0.9911527,0.008847266,4.938198e-10,8.461407e-10
121,002056,2025,0,0,0.9981261,0.0018738938,9.7428714e-12,1.0414158e-09
122,002057,2025,0,0,0.99952006,0.00048000048,4.2170897e-14,6.976625e-10
123,002058,2025,0,0,0.9998337,0.00016627058,1.8272888e-17,1.2697984e-09
124,002059,2025,1,1,3.673785e-05,0.9921605,0.0004183434,0.0073843203
125,002060,2025,1,1,3.35426e-05,0.97890544,1.706521e-05,0.021043854
126,002061,2025,3,1,5.2102143e-05,0.81198084,3.8487033e-06,0.18796328
127,002062,2025,1,1,3.2979395e-05,0.9543042,3.1101405e-05,0.045631748
128,002063,2025,1,1,2.6475745e-05,0.985908,9.591839e-05,0.013969613
129,002064,2025,1,1,4.5253964e-05,0.9620642,0.009251336,0.028639143
130,002065,2025,1,1,5.6400873e-05,0.9768003,0.012303562,0.010839759
131,002066,2025,1,1,0.00010759855,0.87488854,0.10141367,0.023590287
132,002067,2025,1,1,6.9055786e-05,0.9606302,0.033123285,0.006177401
133,002068,2025,3,1,3.6957634e-05,0.6565517,0.00018483787,0.34322643
134,002070,2025,1,1,8.311542e-05,0.9182403,0.07974778,0.0019288036
135,002071,2025,1,2,0.000109465516,0.4869622,0.5128237,0.00010466452
136,002072,2025,3,3,7.350273e-05,0.009526026,4.827484e-05,0.9903522
137,002073,2025,3,3,5.9479346e-05,0.11806183,0.00040136807,0.8814773
138,002074,2025,1,1,4.5131717e-05,0.9406743,0.012370715,0.046909843
139,002075,2025,2,2,5.9451788e-05,0.14590044,0.8540215,1.8588147e-05
140,002076,2025,1,1,0.198837,0.8011626,1.5509751e-07,3.161823e-07
141,002077,2025,0,0,0.9819693,0.018030712,9.646884e-11,8.320426e-09
142,002078,2025,1,1,0.020066088,0.9799216,1.1984656e-05,3.0604036e-07
143,002079,2025,1,1,0.097267635,0.90273196,1.2422184e-07,3.0832967e-07
144,002080,2025,0,0,0.6733073,0.3266919,2.3507866e-11,7.799045e-07
145,002081,2025,0,0,0.9891404,0.010859635,2.8621606e-12,1.0025155e-08
146,002082,2025,0,0,0.9966738,0.0033261087,2.0211782e-11,1.3558152e-09
147,002083,2025,0,0,0.9984717,0.0015282524,9.050876e-12,6.6492456e-10
148,002084,2025,0,0,0.9995179,0.00048207576,6.946325e-13,5.907323e-10
149,002085,2025,0,0,0.9993674,0.00063257746,1.4945974e-13,6.4913047e-10
150,002086,2025,0,0,0.9998833,0.00011667988,3.872621e-14,6.732987e-10
151,002089,2025,0,1,0.07552109,0.9244775,1.3977389e-06,9.0514136e-13
152,002090,2025,0,0,0.9950223,0.0049777045,6.825697e-10,3.5181174e-12
153,002091,2025,1,1,0.0023247295,0.9864608,0.011214465,2.4616764e-08
154,002092,2025,0,0,0.9992478,0.00075220474,3.097293e-11,3.878166e-12
155,002093,2025,3,3,4.219347e-07,4.440165e-05,2.3102864e-10,0.9999552
156,003001,2025,1,1,4.0013365e-05,0.98627716,0.0018633143,0.011819523
157,003002,2025,1,1,9.540044e-05,0.99940777,9.318659e-05,0.00040360374
158,003003,2025,1,1,0.000106664294,0.9284857,0.07082874,0.00057892775
159,003004,2025,2,2,4.9075898e-05,0.09040044,0.9095465,3.9824804e-06
160,003005,2025,2,2,7.618659e-05,0.13423134,0.86569154,9.199001e-07
161,003006,2025,1,1,0.00025548306,0.99769443,0.002031349,1.8642148e-05
162,003007,2025,1,1,0.00047661856,0.9410047,0.058514852,3.8212625e-06
163,003008,2025,1,1,0.0010047804,0.9762831,0.022711765,4.0064543e-07
164,003009,2025,1,1,0.0043002195,0.9949675,0.00073231524,2.1134706e-10
165,003010,2025,0,0,0.74307674,0.25692293,3.60945e-07,7.888132e-09
166,003011,2025,0,0,0.9503826,0.049617358,5.5694588e-11,5.690332e-08
167,003012,2025,0,0,0.99232787,0.0076721306,1.10857e-12,1.1542729e-08
168,003013,2025,0,0,0.99893373,0.0010662158,6.2425776e-12,1.2112846e-09
169,003014,2025,0,0,0.99921596,0.0007840606,8.934477e-12,5.930179e-10
170,003015,2025,0,0,0.99966633,0.0003336803,7.876986e-12,9.81179e-11
171,003016,2025,0,0,0.99983084,0.00016914879,4.398931e-12,2.8681078e-11
172,003019,2025,0,0,0.99822074,0.0017791874,2.039737e-11,1.4921284e-09
173,003020,2025,0,0,0.99930525,0.000694792,3.2392998e-11,3.1441e-12
174,003021,2025,0,0,0.8088184,0.19118148,1.4846944e-07,2.9199694e-12
175,003022,2025,0,0,0.9899384,0.010061636,1.8013951e-09,2.4070056e-12
176,003027,2025,0,0,0.99948514,0.00051485526,7.560832e-12,1.7491472e-10
177,003028,2025,0,0,0.9997352,0.00026480504,1.1597811e-12,4.977084e-10
178,003029,2025,0,0,0.99974674,0.00025320947,9.0111176e-13,3.9511902e-10
179,003032,2025,0,0,0.8004681,0.19953164,1.4394709e-07,1.6921937e-12
180,003033,2025,0,0,0.6092286,0.39077094,4.6741334e-07,1.2542691e-11
181,003034,2025,1,0,0.5396345,0.46036515,3.7108347e-07,3.0796653e-11
182,003035,2025,0,0,0.93911815,0.06088186,6.3469523e-09,4.7320928e-12
183,003036,2025,0,0,0.9504986,0.049501453,7.984451e-09,2.313164e-12
184,003037,2025,0,0,0.98453516,0.015464853,3.246825e-09,1.8598957e-12
185,003041,2025,0,0,0.9995925,0.00040747132,3.169415e-13,8.2512774e-10
186,003042,2025,0,0,0.9996871,0.0003129931,1.5290595e-13,9.2931635e-10
187,003043,2025,0,0,0.9990602,0.00093980244,7.9132785e-12,6.386558e-10
188,003044,2025,0,0,0.997829,0.0021709898,2.5007383e-13,2.1754163e-09
189,003045,2025,0,0,0.9971623,0.00283769,1.9064141e-11,4.5826118e-10
190,003046,2025,0,0,0.99905735,0.0009426447,2.4752035e-13,2.0926523e-09
191,003048,2025,0,0,0.9748863,0.02511368,2.0606663e-09,5.231463e-09
192,003053,2025,1,1,0.0017944027,0.97400045,0.024205,1.08760055e-07
193,003054,2025,0,0,0.99578696,0.004213079,5.046313e-10,1.994079e-12
194,003055,2025,0,0,0.9910617,0.00893831,8.303177e-10,7.737954e-13
195,003056,2025,0,0,0.9986124,0.0013875299,8.0356756e-11,2.0539059e-12
196,003057,2025,0,0,0.9992723,0.0007277716,4.354631e-11,5.5117005e-12
197,003058,2025,0,0,0.9995028,0.0004971796,2.1281792e-11,1.41133815e-11
198,003059,2025,0,0,0.9995091,0.0004909512,8.378638e-12,1.3935357e-10
199,003060,2025,0,0,0.96758914,0.032410823,3.9560896e-10,3.0024072e-08
200,003061,2025,2,1,0.0006641489,0.57925504,0.42008072,7.7412295e-08
201,003062,2025,0,0,0.9366252,0.06337482,1.4395204e-09,3.178925e-08
202,003063,2025,0,0,0.6867622,0.3132373,4.571093e-07,1.5587126e-08
203,003064,2025,0,1,0.46964264,0.5303566,7.2416236e-07,4.1244864e-08
204,003065,2025,1,1,0.17600583,0.823982,1.2128434e-05,1.430078e-09
205,003067,2025,0,0,0.9909837,0.009016313,5.287602e-10,3.4005725e-09
206,003068,2025,0,0,0.9941117,0.0058883103,7.689429e-10,9.989059e-11
207,003069,2025,0,0,0.9996507,0.00034923325,1.2352873e-11,1.4492856e-11
208,003070,2025,0,0,0.9996388,0.0003611973,6.980988e-12,9.74862e-11
209,004001,2025,1,1,0.026256803,0.9735694,0.00017377877,3.7000386e-10
210,004003,2025,0,0,0.9863064,0.013693553,1.0017307e-09,5.0626614e-09
211,004004,2025,0,1,0.20898741,0.79100865,3.925818e-06,5.5123866e-12
212,004005,2025,0,0,0.99949527,0.00050468434,1.1198616e-12,1.1585541e-09
213,004006,2025,0,0,0.9992631,0.0007368838,4.870162e-11,5.4186083e-12
214,004007,2025,0,0,0.9993629,0.0006371406,3.5936386e-11,5.257762e-12
215,004008,2025,0,0,0.99802774,0.001972286,2.1068904e-10,1.4125385e-11
216,004009,2025,0,0,0.9348635,0.06513641,5.669954e-08,2.2604058e-10
217,004010,2025,0,1,0.4165196,0.583478,2.4160029e-06,1.684448e-11
218,004011,2025,1,1,0.061516035,0.938461,2.3026108e-05,8.220972e-11
219,004012,2025,0,0,0.84813833,0.1518616,1.3337393e-07,6.662183e-12
220,004013,2025,0,0,0.99768305,0.002316983,3.1674469e-10,1.0026451e-11
221,004014,2025,0,0,0.99952936,0.00047066782,2.4576948e-11,6.7065446e-12
222,004015,2025,0,0,0.9987294,0.001270585,4.8066877e-11,1.5133102e-12
223,004016,2025,0,0,0.9989452,0.001054815,4.4693773e-11,1.3657186e-12
224,004017,2025,0,0,0.99589807,0.004101961,6.1501443e-10,4.394115e-12
225,004018,2025,0,0,0.7111565,0.28884304,4.4166265e-07,6.6496283e-12
226,004019,2025,1,1,0.13890049,0.8610836,1.58732e-05,6.9430794e-11
227,004024,2025,0,0,0.9901798,0.009820164,1.5936658e-09,8.321874e-10
228,004025,2025,0,0,0.9983558,0.0016441849,1.790232e-10,7.715834e-11
229,004026,2025,0,0,0.9990695,0.0009304628,5.9027436e-11,2.624011e-12
230,004027,2025,0,0,0.9905121,0.009487954,8.429448e-10,1.8617243e-12
231,004028,2025,1,1,0.219794,0.7802052,7.7979223e-07,4.7393656e-12
232,004029,2025,3,3,6.264177e-07,1.4173097e-05,1.8029887e-11,0.9999852
233,004030,2025,3,3,5.1431624e-07,1.7415356e-05,1.3384483e-11,0.9999821
234,004031,2025,3,3,6.5616143e-07,1.5218812e-05,2.2335368e-11,0.999984
235,004032,2025,0,0,0.99939966,0.00060031837,3.2964832e-11,5.1123394e-11
236,004033,2025,0,0,0.9984629,0.0015370974,8.916445e-12,1.6558092e-09
237,004034,2025,0,0,0.9994815,0.00051852665,1.7035148e-12,8.3846025e-10
238,004035,2025,0,0,0.9994911,0.0005089246,1.5492326e-11,1.1176261e-10
239,004037,2025,3,3,2.5122768e-07,1.5295502e-05,9.399274e-12,0.9999845
240,004038,2025,0,0,0.9995963,0.00040377228,1.5834476e-12,5.5953425e-10
241,004039,2025,0,0,0.9997099,0.00029008702,9.688671e-16,2.0367787e-09
242,004042,2025,0,0,0.9995703,0.00042966203,5.263038e-12,2.5750319e-10
243,004043,2025,3,3,6.561002e-07,3.690976e-05,2.5712934e-11,0.99996233
244,004044,2025,0,0,0.9922197,0.007780393,3.962282e-10,2.3350895e-09
245,004048,2025,0,0,0.999772,0.00022803657,3.975749e-12,7.765489e-11
246,004049,2025,0,0,0.9994752,0.00052487897,1.7119835e-11,5.5543512e-12
247,004050,2025,0,0,0.9988255,0.0011744412,1.05508935e-10,6.466825e-12
248,004051,2025,0,0,0.7577941,0.24220589,3.364886e-08,2.8484153e-11
249,004052,2025,3,3,5.1923877e-07,1.904939e-05,1.3557635e-11,0.99998045
250,004053,2025,0,0,0.99990463,9.539736e-05,1.1584675000000002e-16,8.934099e-10
251,004054,2025,0,0,0.9998523,0.00014761856,3.5246123e-15,7.654118e-10
252,004056,2025,0,0,0.99987257,0.00012739653,1.5255501e-13,5.700772e-10
253,004057,2025,0,0,0.9996561,0.00034395946,1.49462e-11,4.0737556e-11
254,004058,2025,0,0,0.9993293,0.000670655,3.9326254e-11,4.608431e-12
255,004059,2025,0,0,0.9733645,0.02663547,2.1098876e-09,6.2168088e-12
256,004060,2025,0,0,0.9997147,0.00028525837,2.8698672e-13,8.44175e-10
257,004061,2025,0,0,0.9999044,9.559178e-05,1.5605087e-13,5.509915e-10
258,004062,2025,0,0,0.99975866,0.00024128662,5.3203947e-12,1.0609124e-10
259,004063,2025,0,0,0.9996203,0.00037969215,1.7155305e-11,6.2872233e-12
260,004064,2025,0,0,0.991619,0.008380952,4.4164147e-10,2.9652355e-12
261,004065,2025,0,0,0.9985942,0.0014057745,1.01062624e-10,3.1378745e-12
262,004066,2025,0,0,0.9915046,0.008495375,2.4069155e-10,3.963729e-12
263,004067,2025,0,0,0.99981767,0.00018237115,1.0068117e-12,3.7432185e-10
264,004068,2025,0,0,0.9997136,0.00028641822,9.949258e-12,3.8789826e-12
265,004069,2025,0,0,0.9988212,0.0011788185,6.476996e-11,1.6220597e-12
266,004070,2025,0,0,0.9974962,0.0025037727,5.6053735e-11,5.8496463e-12
267,004071,2025,0,0,0.9993679,0.0006321692,2.6016488e-11,2.984989e-12
268,004072,2025,0,0,0.9985164,0.0014836059,2.0902407e-11,2.9059541e-12
269,005001,2025,1,1,0.00023919916,0.99966896,3.7845987e-06,8.808528e-05
270,005002,2025,3,3,7.515151e-05,0.46444076,0.0035549204,0.5319292
271,005003,2025,1,1,0.00011104073,0.99948823,1.6860225e-06,0.00039906177
272,005004,2025,1,1,8.059359e-05,0.99785256,6.7568285e-06,0.0020601219
273,005005,2025,3,1,3.2653712e-05,0.90350544,0.00046185547,0.09600013
274,005006,2025,1,1,0.00011940779,0.9985453,0.00026471095,0.0010706218
275,005007,2025,1,1,3.5489684e-05,0.98183525,0.0012906257,0.016838664
276,005008,2025,1,1,2.502436e-05,0.95964235,0.00012622081,0.040206466
277,005009,2025,3,3,5.5102802e-05,0.11219967,0.00047554163,0.8872697
278,005010,2025,1,1,6.205388e-05,0.983604,1.3338178e-05,0.016320575
279,005011,2025,3,1,3.8377682e-05,0.7612121,0.00014674859,0.23860271
280,005012,2025,3,3,4.079059e-05,0.059284013,4.8048256e-05,0.94062716
281,005013,2025,1,1,5.384289e-05,0.99757,2.9144103e-06,0.0023732842
282,005014,2025,3,3,3.145577e-05,0.27887577,6.179222e-06,0.7210866
283,005015,2025,3,3,3.1618343e-05,0.14714544,1.5041128e-06,0.8528214
284,005016,2025,1,1,9.129293e-05,0.9970139,0.0019648569,0.00092993525
285,005017,2025,1,1,0.0002463079,0.9995522,8.431204e-05,0.00011713061
286,005019,2025,1,1,4.0825493e-05,0.99172807,2.4954554e-05,0.008206279
287,005020,2025,3,3,4.4326203e-05,0.044997785,5.3202904e-05,0.9549046
288,005021,2025,3,3,0.0001471146,0.0076409555,9.602216e-05,0.9921159
289,005022,2025,3,3,2.8900029e-05,5.5978794e-06,3.8219937e-08,0.9999654
290,005023,2025,1,1,0.00012123886,0.9997739,3.0040546e-08,0.00010475901
291,005024,2025,1,1,3.1588934e-05,0.9843514,0.00027026364,0.015346834
292,005025,2025,3,3,3.6921505e-05,0.16315584,4.783925e-05,0.8367594
293,005026,2025,3,3,0.00013326913,0.006362498,8.131219e-05,0.9934229
294,005028,2025,3,3,0.00010445578,0.049022757,0.0006116098,0.9502612
295,005029,2025,3,1,4.250839e-05,0.6764603,0.00044677046,0.3230504
296,005030,2025,3,1,3.9953095e-05,0.6175794,0.00053784327,0.38184288
297,005031,2025,1,1,5.3991953e-05,0.9581769,0.0163768,0.025392285
298,005032,2025,3,1,6.567769e-05,0.7210106,0.0053374204,0.2735863
299,005033,2025,1,1,5.226019e-05,0.9906495,9.937658e-06,0.009288225
300,005034,2025,1,1,0.000153487,0.9870394,0.012200625,0.00060644007
301,005035,2025,1,1,0.00040164174,0.9924517,0.007139392,7.1656864e-06
302,005038,2025,1,1,5.3304877e-05,0.97065455,0.020340038,0.008952071
303,005039,2025,2,2,4.3707238e-05,0.08620567,0.91372484,2.5802818e-05
304,005040,2025,1,1,0.00011585567,0.8948511,0.10489047,0.00014264414
305,005043,2025,1,1,0.0003892999,0.9995666,2.5776282e-05,1.8347298e-05
306,005044,2025,1,1,0.00024719557,0.9995266,0.00018567369,4.054753e-05
307,005045,2025,1,1,0.00047936718,0.99262756,0.0068900427,3.1119862e-06
308,005046,2025,1,1,0.0008176832,0.9990471,0.00013097217,4.297075e-06
309,005048,2025,1,1,0.00048915384,0.99942064,8.988456e-06,8.125774e-05
310,005051,2025,1,1,0.0007409706,0.99553764,0.0037200805,1.355785e-06
311,005052,2025,1,1,0.0011558796,0.92547435,0.07336953,2.279784e-07
312,005053,2025,1,1,0.0026212786,0.9904563,0.0069223833,1.3367307e-07
313,005054,2025,1,1,0.005033479,0.9944088,0.0005576582,5.0505722e-08
314,005056,2025,1,1,0.010385769,0.9890353,0.0005789503,8.073794e-09
315,005057,2025,1,1,0.010232534,0.9891595,0.00060789514,5.734902e-09
316,005058,2025,1,1,0.003808705,0.9961759,1.4190313e-05,1.2399937e-06
317,005061,2025,1,1,0.024358934,0.97564006,3.5269547e-09,8.9446706e-07
318,005062,2025,1,1,0.040049355,0.95995015,3.8401108e-08,4.5484848e-07
319,005063,2025,1,1,0.044761956,0.955232,5.8329124e-06,2.7708498e-07
320,005064,2025,1,1,0.09684747,0.90314496,7.5013245e-06,1.0101058e-07
321,005065,2025,1,1,0.2718725,0.7281266,7.3333143e-07,1.3934903e-07
322,005066,2025,0,1,0.48053685,0.51946247,5.410716e-07,1.0231309e-07
323,005067,2025,1,1,0.15804766,0.84195006,2.3969826e-12,2.1957158e-06
324,005068,2025,0,1,0.47494927,0.5250496,6.760549e-11,1.0517804e-06
325,005069,2025,0,0,0.963227,0.03677304,3.6073547e-10,1.723503e-08
326,005070,2025,0,0,0.84271413,0.15728578,1.7241014e-08,7.220089e-08
327,005071,2025,0,0,0.9297088,0.07029108,9.989195e-11,9.656092e-08
328,005072,2025,0,0,0.9491468,0.050853077,2.4322842e-12,5.766187e-08
329,005073,2025,3,3,6.207425e-07,2.8600856e-05,2.1454618e-11,0.9999708
330,005074,2025,1,1,7.2394505e-05,0.99751425,0.00039446168,0.0020189532
331,005075,2025,1,1,6.3084735e-05,0.9848487,0.00982561,0.0052625383
332,005076,2025,1,1,0.00025987302,0.99968076,6.690421e-06,5.270987e-05
333,005077,2025,1,1,0.0022058904,0.99727887,0.00051438157,8.832644e-07
334,005078,2025,1,1,0.008754452,0.99075705,0.0004884962,2.4033652e-08
335,005079,2025,1,1,0.00077800645,0.9990339,0.00018604752,2.0052173e-06
336,005080,2025,1,1,0.0059441654,0.99405307,2.3514896e-07,2.4953931e-06
337,005082,2025,1,1,0.0001691982,0.90222865,0.09756459,3.7588536e-05
338,005083,2025,1,1,0.004170222,0.9915165,0.0043132952,5.9281957e-09
339,005084,2025,1,1,0.011088445,0.9887304,0.00018117709,4.704871e-09
