Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao_1,UsoeOcupacao_2,UsoeOcupacao_3,EconomiaUrbana,Inovacao_1,Inovacao_2,MobilidadeUrbana_1,MobilidadeUrbana_2,MobilidadeUrbana_3,Usolocal_1,Usolocal_2,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
39554,191003,2025,215.375262842988,2304.0,0,-3295.9270815370373,-65.99454033993325,-75.0266189415764,673.6640991087397,-2162.7163620906517,501.2768616259448,-5.908549084849756,4837.714075777854,-6488.229996248607,44492.20599685201,-61.1766289693734,215.77949927865552,-61.72553320904761,191003,2025,0,0,0.99928963,0.00071031856,2.347125e-13,7.17427e-09
39555,191004,2025,236.455663152705,1699840.0,0,-3294.162346605395,-66.05877378838574,-74.74985325300466,775.2865147326847,-2162.7163620906517,425.7332923736433,-6.50770369712145,4838.685401565337,-6484.284853818775,44491.89772245348,-60.20221395101326,55.29110422482313,-60.691248962195125,191004,2025,0,0,0.99922717,0.0007728468,4.3020166e-13,1.0150051e-08
39556,191005,2025,238.782288836867,63936.0,0,-3276.57386815076,-67.21323809546142,-76.42706873736826,901.840472162698,-2162.7163620906517,579.0225680642836,-5.291928781389153,4838.97697727909,-6483.100588215442,44491.80518364834,-60.95367862491644,193.40213193485647,-61.69298775162982,191005,2025,0,0,0.99938524,0.00061468367,1.1601732e-13,4.7882103e-09
39557,191007,2025,141.3942127799295,15104.0,0,-3267.1517482229647,-65.63221401365702,-73.7592363755846,685.8189386378708,-2162.7163620906517,437.6809476937276,-6.412943906689083,4837.944721178879,-6487.293205555339,44492.13279579713,-60.57664038311452,124.21791702094492,-60.71431515059962,191007,2025,0,0,0.9992538,0.0007461797,3.6404557e-13,9.300292e-09
39558,191009,2025,128.77362517416438,4048.0,0,-3274.6079120463974,-66.88609096502498,-75.41249947492429,915.4635560130882,-869.8866885849602,406.59312990217927,-6.659509029301432,4839.229104431317,-6482.076547117431,44491.7251648254,-60.345264251066645,106.7728085772692,-61.72666373285664,191009,2025,0,0,0.9993592,0.00064079283,3.9119185e-13,9.349403e-09
39559,191010,2025,248.286448292351,390.0,0,-2379.6351492929,-66.13659283392622,-75.51945423161607,795.9093015561239,-2162.7163620906517,411.1489839672188,-6.623375431128586,4838.655650033412,-6484.405692812732,44491.90716484215,-60.26942612932323,78.32664384154691,-61.72684085604807,191010,2025,0,0,0.99991965,8.036196e-05,2.2857599e-14,6.728854e-10
39560,191012,2025,248.286448292351,840.0,0,-2442.25898917559,-66.11310642548125,-75.35288422632058,803.3034808887596,-2162.7163620906517,435.26355571514864,-6.432116836535659,4838.655650033412,-6484.405692812732,44491.90716484215,-60.23985266428395,78.73288939273107,-61.701143427319735,191012,2025,0,0,0.9999131,8.6910164e-05,2.2428133e-14,6.9227035e-10
39561,191014,2025,174.516199989552,2805.0,0,-2516.7950833482573,-67.32145430277023,-73.70536800632689,906.0585814482,-2162.7163620906517,721.0903766926206,-4.165154078558885,4838.578659718158,-6484.718397121942,44491.93159963367,-61.4530961016123,297.667240428249,-59.704569328609054,191014,2025,0,0,0.9999105,8.9544665e-05,5.806544e-15,4.0588308e-10
39562,191015,2025,174.516199989552,201780.0,0,-2692.6474424454536,-66.23089713968507,-73.61756572800374,776.5084143987774,-2162.7163620906517,631.5066751144461,-4.875664430613753,4838.048682364431,-6486.870956203609,44492.09980112906,-61.00404633125916,219.30448505318805,-60.65574747182245,191015,2025,0,0,0.99984944,0.00015048515,1.8009677e-14,9.334309e-10
39563,191017,2025,236.9656991890505,37184.0,0,-2657.9558200233573,-65.15684370975788,-72.56815452458792,671.8981376748034,-2162.7163620906517,539.9703722542638,-5.601661343280217,4837.669560830807,-6488.410798414741,44492.22012477767,-60.38315705209972,118.55674320073469,-60.676170236923824,191017,2025,0,0,0.9998677,0.0001323512,2.4939687e-14,9.662066e-10
39564,191018,2025,213.239614115843,30020.0,0,-2749.7487249467054,-64.52483360582679,-72.96847798750406,609.3115509312761,-2162.7163620906517,481.2473728759876,-6.067407882292866,4837.45417337594,-6489.28561734566,44492.28848334383,-60.0091831082911,56.8528643603072,-61.6780877772402,191018,2025,0,0,0.9998227,0.00017735356,4.897368e-14,1.5736308e-09
39565,191019,2025,185.71927719159,176.0,0,-2667.48263303012,-64.4943090219545,-73.170136150726,629.5656025227513,-2162.7163620906517,430.90143394293113,-6.466713896285192,4837.689314982417,-6488.330564838434,44492.21385530632,-59.716022979899606,8.337602144587663,-61.73388840021984,191019,2025,0,0,0.9998585,0.00014144627,4.2455504e-14,1.266847e-09
39566,191021,2025,253.339595406871,695975.0,0,-2924.4215216439675,-65.0983912617305,-71.4219810375557,681.8510651543565,-2162.7163620906517,619.0049108358664,-4.974818995366011,4837.710156734625,-6488.24591385723,44492.20724065786,-60.28041480270103,107.2144368277684,-59.67016692240187,191021,2025,0,0,0.9997209,0.00027914494,4.6488102e-14,2.2423323e-09
39567,191023,2025,266.3460038469425,39600.0,0,-2867.506773689096,-64.56128657911913,-71.57583443691891,614.6891197101772,-2162.7163620906517,601.1933732485011,-5.116086677085928,4837.2628228424,-6490.062807778166,44492.34921319513,-60.23464486686083,106.99030897592866,-60.70315021372141,191023,2025,0,0,0.9997571,0.00024291282,4.0045756e-14,1.9115154e-09
39568,191024,2025,242.619918773735,19360.0,0,-2904.6566160097127,-63.87074314907851,-71.9306144800239,548.977943231208,-2162.7163620906517,536.1119800430422,-5.632263200091956,4837.0474353875325,-6490.937626709085,44492.41757176128,-59.80760469960926,36.84522748344944,-61.705864372397286,191024,2025,0,0,0.9997216,0.00027834976,6.788062e-14,2.5595808e-09
39569,191028,2025,151.611822619888,273.0,0,-2797.927413961595,-66.56338428755109,-73.85743076406649,818.9459588448108,-2162.7163620906517,863.4493172405621,-3.036070336929722,4837.710156734625,-6488.24591385723,44492.20724065786,-61.61402132912327,353.258214170811,-61.71506813770426,191028,2025,0,0,0.9998265,0.00017350708,7.606399e-15,8.149918e-10
39570,191029,2025,151.611822619888,2583.0,0,-2804.819644659313,-66.23014216892567,-66.55917424937854,812.8011072470845,-2162.7163620906517,803.0709430508393,-3.514946060373731,4837.710156734625,-6488.24591385723,44492.20724065784,-61.30390710202428,317.6768469043825,-55.67040513835954,191029,2025,0,0,0.9998122,0.00018789415,1.12173784e-14,1.0189225e-09
39571,191034,2025,165.769054593587,2432.0,0,-2882.046874867445,-66.42343011156179,-72.44631522609195,807.3602081510926,-2162.7163620906517,901.9758719390322,-2.7305067638685685,4837.538242874551,-6488.94416018443,44492.261801797365,-61.66041981687849,369.28028607502233,-60.72011767411218,191034,2025,0,0,0.99980634,0.00019369018,6.5359912e-15,7.6060036e-10
39572,191035,2025,357.272684504092,1026.0,0,-2978.93971095839,-64.26432697201705,-71.59313249368793,586.3651667320237,-2162.7163620906517,679.6498194092821,-4.493829322225174,4836.8394544520415,-6491.78236327818,44492.483579684274,-60.36455897638133,148.57236997208952,-61.72393501214696,191035,2025,0,0,0.99972254,0.00027746323,3.5357913e-14,2.0045536e-09
39573,191036,2025,201.498205491883,33696.0,0,-3007.142939101363,-64.68173728397883,-71.96454591044261,648.1510071188281,-2162.7163620906517,707.1262794642682,-4.275906765298302,4837.126242701546,-6490.617542467255,44492.39256029998,-60.45644448944432,167.16123524336854,-61.66917013923083,191036,2025,0,0,0.9996817,0.00031833295,3.482658e-14,2.1315811e-09
39574,191038,2025,34.501977267508,561.0,0,-2937.0705254666173,-66.75891325107168,-73.11154745833085,821.8647731735464,-2162.7163620906517,1044.5300644710662,-1.5998744307711696,4837.233792324347,-6490.180718297946,44492.3584267521,-62.2833655605174,485.86872422632587,-61.70348604117211,191038,2025,0,0,0.99980396,0.00019607888,2.4363696e-15,4.271432e-10
39575,191039,2025,221.3687141585285,15732.0,0,-3043.0517468686544,-64.49311213514008,-70.59358896770038,617.8280904142794,-2162.7163620906517,736.0945352535443,-4.046152409799909,4836.873642593913,-6491.643504523679,44492.47272922709,-60.54419699377664,185.7026763805004,-60.70964774769026,191039,2025,0,0,0.99967253,0.0003274307,2.9573695e-14,1.9644433e-09
39576,191041,2025,205.510071926878,150.0,0,-3058.147080213502,-65.00856294492536,-72.35609874512511,667.4390984012225,-2162.7163620906517,800.3325260930076,-3.536665118221368,4837.033042659285,-6490.996084297287,44492.42213965157,-60.849462269744215,234.36483215026144,-61.73595317142527,191041,2025,0,0,0.99968684,0.0003131408,1.7498605e-14,1.4622705e-09
39577,191045,2025,34.501977267508,682.0,0,-3026.859963080436,-66.15080496223288,-71.70000182466093,782.1468302762919,-2162.7163620906517,957.962331949637,-2.2864643910745883,4837.233792324347,-6490.180718297946,44492.3584267521,-61.70622654695221,390.4138576207554,-60.70958243167276,191045,2025,0,0,0.9997422,0.00025777036,4.667343e-15,6.572441e-10
39578,191047,2025,228.2786183225705,2035488.0,0,-3222.10207716516,-63.25055005742581,-67.64242088644096,489.6126944433609,-2162.7163620906517,584.1814410741802,-5.251012491775143,4836.523499382747,-6493.065648212971,44492.5838558843,-59.78974282530029,51.893197650607135,-58.63270722946592,191047,2025,0,0,0.9994431,0.0005569036,1.2164759e-13,4.711481e-09
39579,191048,2025,34.501977267508,3780.0,0,-3063.0511225167284,-67.2657484038749,-61.25394823763307,1069.599858348461,-2162.7163620906517,1130.915447862071,-0.9147307262327224,4837.233792324347,-6490.180718297946,44492.3584267521,-62.54997555961847,728.7847842833721,-60.69194778270804,191048,2025,0,0,0.99981886,0.00018121861,9.700673e-16,2.4621763e-10
39580,191051,2025,1.15448203926188,8252840.0,0,-2433.963097886714,-70.40679246178196,-79.14242695211685,1192.9033339544026,-2162.7163620906517,951.220474123377,-2.339935722279403,4839.764400044194,-6479.902387363705,44491.5552754482,-63.122836632977126,555.5985923737685,-61.71843976454314,191051,2025,0,0,0.99991715,8.287374e-05,2.277363e-15,3.213713e-10
39581,191053,2025,77.7745116710495,315.0,0,-1491.939353478485,-72.73814403142282,-83.70496398808993,1461.6322761930574,-2162.7163620906517,564.0320853342998,-5.410821983772166,4841.922121565469,-6471.138573167787,44490.87046885424,-63.09828366808486,494.4783681923677,-61.72949884811285,191053,2025,0,0,0.99998665,1.3295645e-05,1.4863879e-15,7.570649e-11
39582,191054,2025,77.7745116710495,840.0,0,-1545.3884581284265,-72.31333494255156,-78.32793916162731,1440.8648288226827,-2162.7163620906517,504.6750493011657,-5.881597223306478,3108.996090269269,-6156.628270470632,43869.57794798792,-62.70705596372292,433.21787864608086,-56.71305184589063,191054,2025,0,0,0.99998486,1.5190187e-05,2.1882292e-15,9.7614666e-11
39583,191055,2025,77.7745116710495,760.0,0,-1485.5886802441505,-72.92542501885274,-83.66547484253158,1456.8203341489657,-2162.7163620906517,605.3548781471502,-5.083080759061467,4841.922121565469,-6471.138573167787,44490.87046885424,-63.30222991707119,512.6665716049497,-60.72825263306501,191055,2025,0,0,0.99998724,1.2727992e-05,1.1447429e-15,6.473411e-11
39584,191057,2025,222.008967391654,13984.0,0,-1191.0572806368664,-77.04054750752275,-87.61981238933248,1848.1063070430505,-2162.7163620906517,1074.2639616889558,-1.3640475849491054,4843.074602514389,-6466.457649887707,44490.50470035934,-65.9675743080617,963.5638005274964,-61.690499067382646,191057,2025,0,0,0.9999957,4.2660067e-06,4.0267132e-17,6.5650788e-12
39585,191058,2025,232.651672871451,13860.0,0,-1223.3687980645573,-77.76969875021894,-88.22442423758704,1954.5586429528037,-2162.7163620906517,1146.8906589954438,-0.7880274008893409,4843.509725683893,-6464.690351108773,44490.36660319864,-66.17063533663978,1006.999779654881,-61.70874934646167,191058,2025,0,0,0.99999607,3.9871907e-06,2.5802008e-17,5.1639717e-12
39586,191059,2025,244.022401702305,27216.0,0,-1273.9292025864747,-77.46533410947714,-87.15626648131695,1926.47765743978,-2162.7163620906517,1082.3582172874735,-1.2998500546661411,4843.525459870987,-6464.626445043577,44490.36160956302,-65.87698627508478,952.4686223388212,-60.69451015589539,191059,2025,0,0,0.99999523,4.821645e-06,4.3318794e-17,7.34393e-12
39587,191060,2025,325.568682089644,595.0,0,-1314.2450367683127,-77.73800894458074,-87.1442270168027,1998.20406220802,-2162.7163620906517,1127.1078392492716,-0.9449298058455042,4843.711266020458,-6463.871773713421,44490.30263935991,-65.88928270685622,983.5588846674686,-61.72182055567169,191060,2025,0,0,0.99999535,4.643419e-06,3.1853667e-17,6.307939e-12
39588,191061,2025,245.7846370211965,12540.0,0,-1365.0723456848727,-76.79048268418012,-87.75377940424934,1862.6950873111289,-2162.7163620906517,988.2549683714376,-2.046206047318371,4843.417990992573,-6465.062941261036,44490.395717484666,-65.35387081563462,860.7607243533034,-61.71726844097951,191061,2025,0,0,0.99999356,6.486205e-06,9.4382466e-17,1.25674445e-11
39589,191062,2025,201.1994522550005,173988.0,0,-1641.8641774807502,-73.6067842291317,-85.16069218075495,1573.3154204668767,-2162.7163620906517,620.8187992784012,-4.9604326003724,4842.718036374892,-6467.905880979823,44490.61786549261,-63.112590098553376,481.89671202399,-61.6264393514259,191062,2025,0,0,0.9999832,1.6854288e-05,1.4448674e-15,8.369325e-11
39590,191063,2025,222.736990742711,6500.0,0,-1304.6981813909615,-75.51647581619872,-86.57323605911071,1686.8063682106226,-2162.7163620906517,885.0444680563239,-2.8647938888874904,4842.65521353198,-6468.16104260146,44490.637803884405,-64.9800315906648,788.4268202375965,-61.730661773634345,191063,2025,0,0,0.9999933,6.661737e-06,1.5916812e-16,1.676812e-11
39591,191064,2025,166.000591952749,1107.0,0,-1386.6320607492612,-75.73659207479322,-86.91571919355505,1757.6056503355162,-2162.7163620906517,860.9482991103357,-3.055906526335807,4843.124715964659,-6466.254108808622,44490.48879560942,-64.67281722208136,743.8182613800122,-61.72132832488687,191064,2025,0,0,0.999992,7.990789e-06,2.170991e-16,2.1502225e-11
39592,191065,2025,211.055118133838,558000.0,0,-1530.0497765265327,-74.41929134370216,-85.77239541861685,1655.933569873761,-2162.7163620906517,697.6779261835925,-4.350843977062581,4842.924733433087,-6467.06635901417,44490.55226504,-63.65149112928606,576.6137808167318,-61.65992332865034,191065,2025,0,0,0.99998736,1.2652076e-05,7.5622784e-16,5.172535e-11
39593,191066,2025,258.63071502572154,13760.0,0,-1509.009394867378,-74.66447269472943,-85.62832787653788,1655.6299034169583,-2162.7163620906517,810.843429144343,-3.4533005631086056,4842.652464688523,-6468.17220731992,44490.63867629825,-64.15684051666673,666.8631497359042,-61.714712509130685,191066,2025,0,0,0.9999895,1.0440092e-05,3.554382e-16,3.1616543e-11
39594,191067,2025,258.63071502572154,2992.0,0,-1548.5715700075348,-74.64883678932577,-85.51729451638285,1661.4350574386922,-2162.7163620906517,827.2544128400875,-3.3231410184836854,4842.652464688523,-6468.17220731992,44490.63867629825,-64.12594989088124,666.2227256241727,-61.72693617103161,191067,2025,0,0,0.99998903,1.0982118e-05,3.4617146e-16,3.1883895e-11
39595,191068,2025,276.200683501873,414.0,0,-1585.6429342332062,-74.00513604577111,-82.87132985062556,1593.7878386041298,-2162.7163620906517,774.5485106307476,-3.741164481171804,4842.380195943988,-6469.278055625662,44490.725087556486,-63.81306194160965,614.9390245209802,-59.73211837772233,191068,2025,0,0,0.9999875,1.2458968e-05,5.0008984e-16,4.1093323e-11
39596,191069,2025,128.14806022422,5704.0,0,-1558.71138094645,-74.51703721245869,-84.9218745265934,1622.4840905861488,-2162.7163620906517,915.49698189,-2.6232675180884506,4842.217024503043,-6469.940793692869,44490.77687407186,-64.46353245912724,729.3021454823192,-61.713106049091245,191069,2025,0,0,0.99999,9.9772415e-06,1.972608e-16,2.2822386e-11
39597,191070,2025,223.3358359245235,165600.0,0,-1755.2091536371831,-72.48175831464596,-82.5681710775252,1439.7307585387375,-2162.7163620906517,637.2995165905629,-4.829719981298915,4841.915351598029,-6471.166070106665,44490.8726174718,-62.887876575698286,456.1410185667046,-60.67525678277351,191070,2025,0,0,0.99997985,2.017765e-05,1.6555576e-15,9.664914e-11
39598,191071,2025,128.14806022422,2816.0,0,-1786.633649023077,-72.83803336951206,-83.64318398546644,1521.311999799451,-2162.7163620906517,666.240891469514,-4.600178824906184,4842.217024503043,-6469.940793692869,44490.77687407185,-62.85188569715327,468.2279154127841,-61.72451714528792,191071,2025,0,0,0.99997926,2.0726977e-05,1.4203195e-15,9.015492e-11
39599,191072,2025,303.950456095025,21546.0,0,-1810.6690484153849,-70.22885928300526,-80.58808284198028,1184.893959216919,-2162.7163620906517,529.4152984751097,-5.685376227290089,4840.543108625599,-6476.739580090885,44491.30813291101,-62.18931485033293,357.35013127329535,-61.66604261256602,191072,2025,0,0,0.99997556,2.443528e-05,3.3139141e-15,1.5358236e-10
39600,191073,2025,273.268445296873,944.0,0,-1766.1441889827456,-70.48940527346917,-70.23254606566863,1414.657025732116,-2162.7163620906517,445.3340944438648,-6.352244919083372,4840.815878811496,-6475.631695128002,44491.22156250788,-61.944797928243496,498.9849143740912,-61.73401990185299,191073,2025,0,0,0.9999753,2.4706009e-05,5.3920987e-15,1.9935015e-10
39601,191074,2025,206.544606433616,384.0,0,-2053.572852356307,-68.34623766598655,-78.31935240120922,1002.4228130957696,-2162.7163620906517,467.73373101700895,-6.1745878968001655,4839.667962279433,-6480.2940795462055,44491.585882371546,-61.31436165431528,228.7198770680261,-61.72453604838015,191074,2025,0,0,0.999959,4.104222e-05,7.819067e-15,2.9365962e-10
39602,191075,2025,206.544606433616,1377.0,0,-2075.116799154425,-68.05220348044108,-77.09591815538693,984.7491376888528,-2162.7163620906517,419.1955228968079,-6.559556353473077,4839.667962279433,-6480.2940795462055,44491.585882371546,-61.03991977118481,184.00955614174725,-60.71503446046472,191075,2025,0,0,0.99995494,4.5081128e-05,1.0856069e-14,3.6562067e-10
39603,191076,2025,206.544606433616,2816.0,0,-2082.842642278889,-67.79328462325603,-78.67982144049445,953.79717436905,-2162.7163620906517,371.282560306591,-6.939565834196081,4839.667962279433,-6480.2940795462055,44491.585882371546,-60.79937791328459,131.19582663143024,-61.71576989339297,191076,2025,0,0,0.9999523,4.7677648e-05,1.4954914e-14,4.4156445e-10
39604,191077,2025,240.759951040096,456.0,0,-2795.699271810753,-63.90257394990334,-72.15782318329752,562.5943056731098,-2162.7163620906517,470.7634197328287,-6.150558691061047,4837.219031769491,-6490.240669852872,44492.36311138134,-59.646174003297645,7.40527331290923,-61.72701123400709,191077,2025,0,0,0.99979955,0.00020047209,6.164129e-14,1.8790403e-09
39605,191078,2025,246.243499382354,6278.0,0,-2550.5659335937444,-65.56581408862054,-72.30681649066545,729.3187300020468,-2162.7163620906517,506.44506373707713,-5.867558803841256,4838.07678840062,-6486.75680056461,44492.09088097938,-60.34283564643175,106.27125064220807,-59.697878608897945,191078,2025,0,0,0.99990034,9.968458e-05,1.9718351e-14,7.1967887e-10
39606,191079,2025,248.286448292351,144.0,0,-2423.833204527059,-66.02632062773361,-75.37271440523486,793.8458716024838,-2162.7163620906517,409.2871345918454,-6.638142216066751,4838.655650033412,-6484.405692812732,44491.90716484215,-60.15744557664935,62.977808403556764,-61.73268226404191,191079,2025,0,0,0.9999124,8.765241e-05,2.5633116e-14,7.3966056e-10
39607,191080,2025,0.605463730027779,0.0,3,-5306.598654651509,-58.4928476029264,-64.26563695459359,618.6609160223511,-2351.636677983741,-1678.2312247566135,-23.194763323393552,4841.838425544964,-6471.478513408183,44490.89703186813,-49.51208258268108,-1622.7745440823696,-61.73401990185299,191080,2025,3,3,1.3392925e-06,7.680864e-06,1.4484012e-09,0.99999106
39608,191081,2025,9.26080205597774,24.0,0,-3004.445518301841,-62.37510230580628,-58.771248362079135,57.27100594042349,422.94298492073176,1660.8794552539823,3.288544052939528,-29860.844950924104,-5265.756450543209,26747.93620547885,-65.24464411261651,1117.6338271303823,-61.733805243096114,191081,2025,0,0,0.9999689,3.108531e-05,1.777691e-18,4.6627307e-12
39609,191083,2025,34.501977267508,0.0,3,-5306.598654651509,-52.99557265288384,-69.22902490648715,-404.2301344608254,-2351.636677983741,-1678.2312247566135,-23.194763323393552,4837.233792324347,-6490.180718297946,44492.3584267521,-49.48506149271728,-1833.274750859016,-61.73790400332934,191083,2025,3,3,1.5687668e-06,7.705953e-06,1.1710327e-09,0.9999907
39610,191084,2025,34.501977267508,3.0,0,-3256.240394513702,-66.92279280666708,-75.1028999875719,837.0373328224359,-2162.7163620906517,1165.977971977257,-0.6366412309993343,4837.233792324347,-6490.180718297946,44492.3584267521,-62.42955287181494,496.4643681186221,-61.73790400332934,191084,2025,0,0,0.9998254,0.00017466539,3.653094e-16,1.3843639e-10
39611,191085,2025,9.26080205597774,80.0,0,-3311.6836179322418,-70.63802358214147,-65.8311963752104,1585.8523298719078,422.94298492073176,1271.3348185269704,0.1989698100124499,-29851.527160758294,-5227.91126017685,26744.97897300757,-62.92689083725181,817.8746866012884,-61.69264027559885,191085,2025,0,0,0.9999231,7.686824e-05,3.4219794e-17,2.714835e-11
39612,191086,2025,9.26080205597774,18.0,0,-3240.352270129565,-70.57586451908897,-69.91905036855908,1486.508051022332,422.94298492073176,1263.5500660564292,0.1372270250966281,-12505.862300964538,-5853.829330799497,35618.261068908134,-62.966727177004,735.0778558024281,-60.73404104373628,191086,2025,0,0,0.99990654,9.342116e-05,9.419622e-17,5.1112847e-11
39613,191087,2025,9.26080205597774,3.0,0,-3223.109762556245,-71.11496830053702,-66.18852336259886,1617.0719437581188,422.94298492073176,1338.8732931568186,0.7346340496132946,-29851.527160758294,-5227.91126017685,26744.97897300757,-63.38139291385284,893.0123002625105,-61.72022669310161,191087,2025,0,0,0.9999361,6.392478e-05,2.370656e-17,2.1741818e-11
39614,191088,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.173703354663445,-61.168956427863705,267.76887602413353,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.91126017685,26744.97897300757,-49.51208258268108,-1622.7745440823696,-61.73401990185299,191088,2025,3,3,3.1972936e-06,4.8248537e-05,1.5594837e-08,0.9999485
39615,191089,2025,9.26080205597774,1248.0,0,-3348.593999212251,-71.81390594835928,-66.07251822630877,1698.2255203604932,422.94298492073176,1494.2618720583605,1.9670590550066684,-29851.527160758294,-5227.91126017685,26744.97897300757,-64.01534069536706,1018.992789106609,-61.62240170053996,191089,2025,0,0,0.99995995,4.002352e-05,2.3157143e-18,6.2503618e-12
39616,191090,2025,9.26080205597774,75.0,0,-3218.8269602046425,-72.0217287801999,-66.40079110109437,1700.090957086854,422.94298492073176,1505.2867724368075,2.054500249233552,-29851.527160758294,-5227.91126017685,26744.97897300757,-64.22322260210586,1046.335759426659,-61.64099763946402,191090,2025,0,0,0.99996114,3.8821036e-05,3.5245876e-18,7.5571355e-12
39617,191091,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.17362666042136,-61.09543456522136,267.7830752432519,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.9112601768575,26744.97897300757,-49.5120826317833,-1622.7745485976986,-61.66047339105938,191091,2025,3,3,3.1974585e-06,4.8257512e-05,1.5599984e-08,0.9999485
39618,191092,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.173578950532814,-61.0540580124549,267.79231632868004,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.91126017685,26744.97897300757,-49.51208258268108,-1622.7745440823696,-61.61907649559149,191092,2025,3,3,3.197559e-06,4.826285e-05,1.560302e-08,0.9999485
39619,191093,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.173584743935365,-61.05408377937359,267.79071891787135,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.91126017685,26744.97897300757,-49.51208261780788,-1622.7745473125506,-61.619111034019,191093,2025,3,3,3.1975621e-06,4.8262806e-05,1.560296e-08,0.9999485
39620,191094,2025,9.26080205597774,28.0,0,-2946.923693972144,-74.86304439994447,-67.46266103265104,1945.1600995931965,422.94298492073176,2000.400656746056,5.981370137958063,-29851.527160758294,-5227.91126017685,26744.97897300757,-66.97638460915537,1533.1490628893912,-61.42012548991136,191094,2025,0,0,0.9999901,9.855156e-06,4.6739055e-20,5.4833075e-13
39621,191095,2025,9.26080205597774,76.0,0,-2734.615732801659,-76.42037306783277,-68.4110020152012,2060.597073243669,422.94298492073176,2233.4859523779587,7.830026897399044,-29851.527160758294,-5227.91126017685,26744.97897300757,-68.34218593275317,1770.870498991294,-61.646233595580505,191095,2025,0,0,0.9999945,5.444292e-06,1.0977402e-20,1.9447952e-13
39622,191096,2025,9.26080205597774,22.0,0,-2718.620100053447,-75.91282217150854,-68.35276279775859,2006.8442751498735,422.94298492073176,2131.5610888264755,7.021635756942395,-29851.527160758294,-5227.91126017685,26744.97897300757,-67.87847677166442,1681.898634395944,-61.64667442590342,191096,2025,0,0,0.9999927,7.3046504e-06,3.5868445e-20,3.910033e-13
39623,191098,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.172499392124365,-61.08463485000463,267.78081710694687,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.91126017685,26744.97897300757,-49.51208256614331,-1622.774549385617,-61.6496941359477,191098,2025,3,3,3.1974857e-06,4.8258848e-05,1.5600728e-08,0.9999485
39624,191099,2025,9.26080205597774,144.0,0,-2587.4383787615097,-76.29341254215528,-79.47078935514074,1844.534178563977,422.94298492073176,2220.3948546459005,7.726198184200882,-29851.527160758294,-5227.91126017685,26744.97897300757,-68.43699131464962,1591.5567767163943,-61.684697901594575,191099,2025,0,0,0.9999939,6.082052e-06,2.775691e-20,3.0199736e-13
39625,191101,2025,0.605463730027779,28.0,0,-2291.4792480430083,-79.68332952693788,-72.68970620384025,2440.675489177423,-2162.7163620906517,2312.2178668794622,8.454469059365312,4841.838425544964,-6471.478513408198,44490.89703186813,-69.2738275532177,1905.315603921622,-61.71081656184382,191101,2025,0,0,0.9999937,6.346276e-06,7.669308e-20,4.4164775e-13
39626,191103,2025,9.26080205597774,1152.0,0,-2834.266702680309,-76.26017587119571,-68.11793295258323,2059.05315565895,422.94298492073176,2224.2787451037493,7.757002273872722,-29851.527160758294,-5227.91126017685,26744.97897300757,-68.18113572203382,1749.5935972887628,-61.59063144306124,191103,2025,0,0,0.99999464,5.3810704e-06,6.891294e-21,1.580239e-13
39627,191104,2025,4.933132893002759,600.0,0,-2492.0910113208693,-78.90645052763932,-72.10291052698568,2391.995606211228,-2162.7163620906517,2209.2625436967783,7.6379050903422545,4841.838425544964,-6471.478513408183,44490.89703186813,-68.53107398250421,1783.843172138747,-61.69264027559885,191104,2025,0,0,0.99999166,8.39692e-06,9.622714e-20,5.5696864e-13
39628,191106,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.17369340233299,-61.159764554631,267.7707512484972,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.9112601768575,26744.97897300757,-49.51208258268108,-1622.7745440823696,-61.72482442935207,191106,2025,3,3,3.197309e-06,4.8249505e-05,1.5595402e-08,0.9999485
39629,191107,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.173703354663445,-61.168956427863705,267.76887602413353,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.91126017685,26744.97897300757,-49.51208258268108,-1622.7745440823696,-61.73401990185299,191107,2025,3,3,3.1972877e-06,4.8248447e-05,1.5594749e-08,0.9999485
39630,191108,2025,0.605463730027779,0.0,3,-5306.598654651509,-58.49283267443073,-64.25184914474454,618.6637288588968,-2351.636677983741,-1678.2312247566135,-23.194763323393552,4841.838425544964,-6471.478513408183,44490.89703186813,-49.51208258268108,-1622.7745440823696,-61.72022669310161,191108,2025,3,3,1.3393013e-06,7.681119e-06,1.4484868e-09,0.99999106
