variavel,cluster,n,missings,media,mediana,desvio_padrao,p25,p75,minimo,maximo,coef_var,shapiro_p
DistanciaTransportePublico,3,12407,317,1365.3455383782816,777.852740340994,1548.8707584491042,428.08544069365,1505.66422733647,20.1974170682398,11578.3144661592,1.1344166842108032,0.0
EmpresaGrandePorte,3,3221,9503,2068.0470350822725,1373.0,2316.856182833313,638.0,2559.0,0.0,8992.0,1.1203111648479225,0.0
EmpresaMedioPorte,3,3221,9503,1491.835144365104,819.0,1697.296798406961,639.0,1552.5,4.0,6476.0,1.1377241009624408,0.0
EmpresaPequenoPorte,3,3221,9503,306.9254889785781,211.0,302.44392843981944,90.0,412.0,1.0,1076.0,0.9853985390601709,0.0
EnsinoMedioCompleto,3,3221,9503,342.3411983855945,211.0,397.13036703743103,67.0,402.0,0.0,1380.0,1.1600425800640126,0.0
EnsinoSuperiorCompleto,3,3221,9503,3278.580720273207,1771.0,3802.0034035484614,1126.0,3340.0,0.0,14770.0,1.1596491677141434,0.0
Estrangeira,3,3221,9503,36.04936355169202,23.0,37.70331283200264,11.0,42.0,0.0,147.0,1.045880124289545,0.0
Feminino,3,3221,9503,1235.6778950636449,735.0,1339.1116640438627,543.0,1094.0,4.0,5156.0,1.0837060931440312,0.0
FracaoIdeal,3,12724,0,0.8955558943728389,1.0,0.29710328292315064,1.0,1.0,0.00025,1.0284,0.3317529199349563,0.0
Maisde10SalariosMinimos,3,3221,9503,980.5805650419125,445.0,1058.802692902665,365.0,1180.0,0.0,3952.0,1.0797712402727553,0.0
Maisde2Baldeacoes,3,12724,0,2359.8180553852812,993.3181923584876,3276.638853980007,149.5506138688,3259.525702,0.0,15658.403424,1.3885133417394073,0.0
Maisde65anos,3,3221,9503,64.42253958398013,50.0,68.31124404691998,14.0,91.0,0.0,532.0,1.060362483193799,0.0
Masculino,3,3221,9503,2631.12977336231,1578.0,2912.8775709867045,1002.0,2689.0,1.0,11388.0,1.107082440583822,0.0
MestradoDoutoradoCompleto,3,3221,9503,244.57031977646693,182.0,228.02995459663595,48.0,390.0,0.0,1069.0,0.9323696955748817,1.2625699163566602e-42
NaoMapeado,3,12724,0,6371.316595146068,5369.334451152271,5656.700340938051,2135.0529685702,8962.06170474831,0.0,30587.547471454032,0.8878385270083046,0.0
Numero_Viagens,3,12724,0,66120.82163938468,55110.31751429648,44570.19597439094,32138.116514561945,96688.30881310743,2760.7724378094254,239406.2730286421,0.6740720225388552,0.0
NumerodePavimentos,3,12724,0,3.9228343337040017,1.0,5.586428626731983,1.0,3.0,0.0,49.0,1.4240796708478867,0.0
OrigemMotivoEducacao,3,12724,0,5641.722582188516,4815.494707606569,4715.890564411818,2258.30251409834,6918.3819074565135,0.0,28837.334973786423,0.8358955081025,0.0
OrigemMotivoOutros,3,12724,0,11698.914563086368,9480.9629735472,7268.745950201077,6766.997003,16393.623806405583,496.16114493174,38730.8737492946,0.621317978775243,0.0
OrigemMotivoResidencia,3,12724,0,23416.65391312457,17894.027899,21318.42394499656,9242.854937577382,30924.35333451831,606.2861702836681,118070.51984,0.91039582444561,0.0
OrigemMotivoTrabalhoComercioServico,3,12724,0,9543.228974901569,7169.3582180045005,7222.991574779424,4200.459418083815,13544.448019,0.0,40343.964623,0.7568708236777818,0.0
OrigemMotivotrabalhoindustria,3,12724,0,988.730368827809,675.3616371678165,968.9829021146867,333.80114636855006,1237.8598350484708,0.0,5738.359254,0.9800274500149784,0.0
OutrosUsos,3,12724,0,11.04990569003458,1.0,380.7222560374276,0.0,2.0,0.0,33888.0,34.45479687494384,0.0
OutrosUsos_pct,3,12724,0,0.06516189877397045,0.0,0.1828454921052827,0.0,0.03,0.0,1.0,2.8060184792884226,0.0
ResidencialAltoPadraoHor,3,12724,0,1.291810751336058,0.0,3.6734966007634164,0.0,1.0,0.0,69.0,2.843680157456574,0.0
ResidencialAltoPadraoHor_pct,3,12724,0,0.03515796919207796,0.0,0.11518872167187919,0.0,0.0,0.0,1.0,3.2763189774292854,0.0
ResidencialAltoPadraoVert,3,12724,0,3.3256051556114428,0.0,25.29608681208108,0.0,0.0,0.0,551.0,7.606461268980731,0.0
ResidencialAltoPadraoVert_pct,3,12724,0,0.009762653253693807,0.0,0.06926789728996106,0.0,0.0,0.0,1.0,7.095191797757725,0.0
ResidencialMedioPadraoHor,3,12724,0,18.92973907576234,12.0,24.83329498928055,1.0,28.0,0.0,492.0,1.3118667346597044,0.0
ResidencialMedioPadraoHor_pct,3,12724,0,0.35377161270040863,0.25,0.3440454617542805,0.01,0.68,0.0,1.0,0.9725072600599961,0.0
ResidencialMedioPadraoVert,3,12724,0,68.96769883684377,0.0,190.63327074384952,0.0,26.0,0.0,2946.0,2.7640949887980004,0.0
ResidencialMedioPadraoVert_pct,3,12724,0,0.17181389500157185,0.0,0.30362344967194255,0.0,0.23,0.0,1.0,1.767164696831795,0.0
ResidencialPopularHor,3,12724,0,3.625982395473122,0.0,8.73842437385647,0.0,3.0,0.0,216.0,2.40994671809935,0.0
ResidencialPopularHor_pct,3,12724,0,0.09309258094938698,0.0,0.20204538610039485,0.0,0.07,0.0,1.0,2.1703704424119885,0.0
ResidencialPopularVert,3,12724,0,6.380776485381955,0.0,41.268539630974615,0.0,0.0,0.0,860.0,6.467635988428494,0.0
ResidencialPopularVert_pct,3,12724,0,0.028563344860106886,0.0,0.13803272412034234,0.0,0.0,0.0,1.0,4.83251260650241,0.0
SemBaldeacao,3,12724,0,24300.69763474959,19577.57002052131,17570.543409928883,13066.560030817627,34865.12250422226,756.810943180291,124618.938,0.7230468719055745,0.0
TO,3,12724,0,0.5045953424008811,0.5295920208978628,0.2169970738506212,0.39000758535972946,0.6467239416209503,0.0,1.0,0.4300417693475767,2.7539103141883587e-31
TempoMediodeViagem,3,12724,0,3122.6911848526015,27.699430199430203,8691.45779762195,22.70034306195597,39.37592361055093,14.71473978271499,50995.0,2.7833228722014045,0.0
Terreno,3,12724,0,2.045268783401446,0.0,5.780712857130033,0.0,2.0,0.0,207.0,2.8263829693407065,0.0
Terreno_pct,3,12724,0,0.08446636277900031,0.0,0.2228544601275505,0.0,0.04,0.0,1.0,2.638381159025776,0.0
UsoTotal,3,12724,0,151.0630304935555,43.0,487.755872543774,21.0,128.25,0.0,35189.0,3.228823564244477,0.0
ValorConstrucaoM2,3,12724,0,1873.4628621079046,1871.0,830.6212691583826,1362.0,2609.0,0.0,4360.0,0.4433614810083926,2.793641303255862e-33
ValorTerrenoM2,3,12724,0,2690.6798340301148,1642.0,3240.318101502025,794.0,3292.5,77.0,34383.0,1.2042748678309523,0.0
concentracaoStartups,3,12724,0,27.152074819239232,0.0,489.60123876931266,0.0,0.0,0.0,32000.0,18.03181679590815,0.0
cont_aceleradora,3,12724,0,10.59375982395473,0.0,555.7063346673551,0.0,0.0,0.0,36000.0,52.45600654555011,0.0
cr_1_pct,3,12416,308,0.025974548969072166,0.0,0.11450142600503806,0.0,0.0,0.0,1.0,4.408216140398612,0.0
cr_2_pct,3,12416,308,0.23730186855670102,0.09,0.2971884107393448,0.0,0.41,0.0,1.0,1.2523643937019169,0.0
cr_3_pct,3,12416,308,0.10492106958762885,0.0,0.24671331651036493,0.0,0.0,0.0,1.0,2.351418237347579,0.0
cr_4_pct,3,12416,308,0.6265576675257732,0.75,0.3743827003748008,0.31,1.0,0.0,1.0,0.597523132791924,0.0
cr_5_pct,3,12416,308,0.005260953608247423,0.0,0.04749407365816103,0.0,0.0,0.0,1.0,9.02765490722179,0.0
densidade_hec,3,12706,18,121.91443302370821,97.33401017807816,114.95612572040977,45.1048396796902,162.63908813793574,0.0,2139.0,0.9429246633830033,0.0
