Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao,EconomiaUrbana,Inovacao,MobilidadeUrbana,Usolocal,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
21858,112531,2025,57.8118528710104,696.0,0,4934.881160015399,-56.34904686197717,5923.579745817997,557.8994651418436,-64939.09143409636,-60.83513884262346,-59.72294828292704,112531,2025,0,0,1.0,1.2853898e-12,2.0402238e-28,2.7151604e-24
21859,112532,2025,67.1530345419867,714.0,0,5053.885518549208,-55.4403243954811,5923.579745817997,680.6505872660425,-64940.36706829866,-61.363748506271136,-61.72581094263256,112532,2025,0,0,1.0,1.5214155e-12,2.7656768e-28,2.8287534e-24
21860,112533,2025,67.1530345419867,1140.0,0,5029.679328427723,-55.72076719718886,5923.579745817997,682.6548641178804,-64940.36706829866,-61.64010842262879,-60.72205528617044,112533,2025,0,0,1.0,1.4976625e-12,2.6477194e-28,2.7642692e-24
21861,112534,2025,57.8118528710104,1525.0,0,4917.168516775035,-56.60431444530524,5923.579745817997,567.2477995806805,-64939.09143409636,-61.07652577256582,-61.72655653878771,112534,2025,0,0,1.0,1.2873945e-12,2.0240378e-28,2.6957683e-24
21862,112535,2025,103.141249638368,1518.0,0,4059.8586797569897,-52.40159769669621,5923.579745817997,-331.26412324338344,-77781.55824920909,-57.12601401495816,-60.73008242867788,112535,2025,0,0,1.0,6.2526714e-13,2.7217383e-29,1.4058421e-24
21863,112536,2025,57.8118528710104,42976.0,0,4837.521089863511,-55.52743819413652,5923.579745817997,434.6269468040584,-64939.09143409636,-60.0624612834058,-58.71405986660558,112536,2025,0,0,1.0,1.0493167e-12,1.2726062e-28,2.2083025e-24
21864,112537,2025,122.175788816082,15340.0,0,4667.642795326912,-55.82463957028337,5923.579745817997,261.44396628518257,-64938.12735514393,-59.27690192791103,-60.71948179198981,112537,2025,0,0,1.0,5.226027e-13,1.6583665e-29,5.150246e-25
21865,112538,2025,137.927426115918,2352.0,0,4748.32104543368,-54.45105535378596,5923.579745817997,294.6077639840905,-64939.0267979853,-58.99722980096167,-57.618744575389,112538,2025,0,0,1.0,5.86935e-13,2.1671134e-29,5.942795e-25
21866,112540,2025,122.175788816082,2400.0,0,4518.0338740027,-55.80227139782122,5923.579745817997,164.6965886754599,-64938.12735514393,-59.24590248302049,-60.71759855961998,112540,2025,0,0,1.0,4.383156e-13,1.003857e-29,3.9081885e-25
21867,112541,2025,134.836911840913,3306.0,0,4318.501639017002,-54.77787322325536,5923.579745817997,-19.508657483539764,-64938.40059471901,-58.60856619500327,-60.62831762070164,112541,2025,0,0,1.0,4.0676436e-13,7.4110175e-30,3.7307705e-25
21868,112542,2025,159.681074173895,336.0,0,4430.195732811462,-53.44616131751768,5923.579745817997,29.42387646067573,-64939.36767933181,-58.32824661498869,-61.73478484143178,112542,2025,0,0,1.0,4.745617e-13,1.0379219e-29,4.4702775e-25
21869,112544,2025,159.681074173895,952.0,0,4435.7462972219255,-52.76032952231644,5923.579745817997,-18.39954232825221,-64939.36767933181,-57.67624350439104,-61.7271876389897,112544,2025,0,0,1.0,4.8073026e-13,1.0995978e-29,4.8520147e-25
21870,112545,2025,159.681074173895,1260.0,0,4297.190744648211,-52.23744186925268,5923.579745817997,-156.20530332528392,-64939.36767933181,-57.16720320340363,-61.73061776345549,112545,2025,0,0,1.0,4.883323e-13,1.1464144e-29,5.804953e-25
21871,112546,2025,159.681074173895,4056.0,0,4324.132513458271,-53.02160074859251,5923.579745817997,-76.66882764069533,-64939.36767933181,-57.91842479531869,-61.71000083357888,112546,2025,0,0,1.0,4.6258456e-13,9.415338e-30,4.6365236e-25
21872,112548,2025,103.141249638368,775.0,0,4182.931915158983,-53.46584765505516,5923.579745817997,-150.22918258200662,-64939.21018982148,-58.15922735775143,-60.723685056615714,112548,2025,0,0,1.0,3.964567e-13,7.59951e-30,4.481461e-25
21873,112549,2025,103.141249638368,3783.0,0,4079.6929414849074,-53.1519764609485,5923.579745817997,-247.76805835250093,-76424.23690959901,-57.8623851003064,-61.71354069809395,112549,2025,0,0,1.0,5.6047517e-13,1.8710927e-29,9.7528905e-25
21874,112550,2025,103.141249638368,875.0,0,4214.318890644179,-52.852827888190205,5923.579745817997,-182.48969114518263,-64939.21018982148,-57.567761063925005,-61.72193342483162,112550,2025,0,0,1.0,4.1189608e-13,9.10959e-30,5.286438e-25
21875,112551,2025,103.141249638368,299.0,0,4170.097600285266,-52.72307987213063,5923.579745817997,-224.41372325915583,-64939.21018982148,-57.44257511666261,-60.73056222282847,112551,2025,0,0,1.0,4.246518e-13,1.00758606e-29,6.0035416e-25
21876,112552,2025,103.141249638368,480.0,0,4116.072521361755,-52.55616411792024,5923.579745817997,-277.0927762804058,-64939.21018982148,-57.27977012644943,-60.7336631041854,112552,2025,0,0,1.0,4.4143243e-13,1.1467818e-29,7.0569204e-25
21877,112553,2025,122.175788816082,624.0,0,4692.528697540747,-56.398190449746906,5923.579745817997,324.45283401497863,-64938.12735514392,-59.83056221312185,-60.7276127206811,112553,2025,0,0,1.0,5.612903e-13,1.9522752e-29,5.5092852e-25
21878,112554,2025,117.184987367892,48960.0,0,4125.063770099088,-50.34994348680097,5923.579745817997,-326.5222014963647,-64940.562721251415,-56.65380960722113,-61.71696656138735,112554,2025,0,0,1.0,4.6903464e-13,1.3987451e-29,8.544838e-25
21879,112555,2025,99.6314374485292,780.0,0,4009.080459046145,-50.89135136744214,5923.579745817997,-427.05278729607767,-96332.36910425074,-56.47203788564254,-60.73012616008231,112555,2025,0,0,1.0,1.0765059e-12,1.2184405e-28,4.5931844e-24
21880,112556,2025,99.6314374485292,495.0,0,3995.448480155205,-51.135994280385816,5923.579745817997,-415.0351344526901,-96332.36910425074,-56.72361709726933,-61.73286507047975,112556,2025,0,0,1.0,1.0575607e-12,1.1308867e-28,4.3029148e-24
21881,112557,2025,99.6314374485292,594.0,0,3935.5000776724023,-50.74462614224386,5923.579745817997,-494.3266334585492,-96332.36910425074,-56.34970838092688,-59.73393068398643,112557,2025,0,0,1.0,1.1525566e-12,1.4629627e-28,5.7075293e-24
21882,112558,2025,99.6314374485292,912.0,0,3880.861075109271,-50.561333846500574,5923.579745817997,-554.1696752101168,-96332.36910425074,-56.162131006436894,-61.72912028601037,112558,2025,0,0,1.0,1.2393603e-12,1.798473e-28,7.1740454e-24
21883,112559,2025,99.6314374485292,1072.0,0,3822.451568575693,-50.36252062262316,5923.579745817997,-618.0405974457462,-96332.36910425074,-55.97709606518068,-60.72902101397891,112559,2025,0,0,1.0,1.3257069e-12,2.2396023e-28,9.29333e-24
21884,112560,2025,99.6314374485292,8509.0,0,3884.251989569302,-51.10258306829647,5923.579745817997,-501.4415558869735,-96332.36910425074,-56.6948900340744,-60.706837049957294,112560,2025,0,0,1.0,1.1507774e-12,1.3924372e-28,5.6002537e-24
21885,112561,2025,109.119176909913,288.0,0,3919.7372872665183,-52.49643512546364,5923.579745817997,-421.2223178703607,-96331.6516507636,-57.23915952626558,-61.73554275700375,112561,2025,0,0,1.0,1.0591937e-12,1.0344323e-28,4.0796096e-24
21886,112562,2025,109.119176909913,1176.0,0,3855.280404970348,-52.50617076820052,5923.579745817997,-466.9224185133362,-96331.6516507636,-57.24437823001912,-61.73165253284658,112562,2025,0,0,1.0,1.1237316e-12,1.1878658e-28,4.8037653e-24
21887,112563,2025,109.119176909913,1890.0,0,3788.232421437333,-52.53518183531892,5923.579745817997,-512.3322858307811,-96331.6516507636,-57.269673378983725,-61.72537064646243,112563,2025,0,0,1.0,1.2078182e-12,1.4040223e-28,5.787709e-24
21888,112564,2025,109.119176909913,585.0,0,3759.593811386623,-52.04708697017526,5923.579745817997,-585.4473930221443,-96331.6516507636,-56.79553065542568,-60.73329015217115,112564,2025,0,0,1.0,1.3174893e-12,1.8927523e-28,7.910166e-24
21889,112565,2025,109.119176909913,1197.0,0,3722.011779330587,-52.59075809441292,5923.579745817997,-553.3527229116733,-96331.6516507636,-57.32490118780392,-61.71670982403577,112565,2025,0,0,1.0,1.2862335e-12,1.6294028e-28,6.883019e-24
21890,112566,2025,113.87357737513,1078.0,0,3650.596808192884,-52.21863529491874,5923.579745817997,-628.2723699652045,-96331.80328059848,-57.13092211107173,-60.72973519814644,112566,2025,0,0,1.0,1.4434946e-12,2.233204e-28,9.625198e-24
21891,112567,2025,113.87357737513,660.0,0,3573.274294154431,-52.07156990166497,5923.579745817997,-704.4396150563504,-96331.80328059848,-56.9813042409044,-60.72377937461601,112567,2025,0,0,1.0,1.5994464e-12,2.9349762e-28,1.31041456e-23
21892,112568,2025,113.87357737513,1476.0,0,3495.3136334715764,-51.960138080802125,5923.579745817997,-779.3744017910147,-96331.80328059848,-56.86358290626483,-61.72369631644488,112568,2025,0,0,1.0,1.8251936e-12,4.168102e-28,1.9910826e-23
21893,112569,2025,113.87357737513,1369.0,0,3411.4266905390723,-51.88151370477412,5923.579745817997,-858.9486504886312,-96331.80328059848,-56.7657077954384,-61.73015738498971,112569,2025,0,0,1.0,2.1013059e-12,6.0659176e-28,3.143761e-23
21894,112570,2025,113.87357737513,3468.0,0,3329.5665675678865,-51.76904045266397,5923.579745817997,-940.990047686733,-82784.09463904731,-56.6567933553317,-60.7280562550239,112570,2025,0,0,1.0,1.7825798e-12,4.6094456e-28,3.4112968e-23
21895,112572,2025,151.204921539855,8004.0,0,2938.527367205485,-55.726129000151325,-2038.5521665372275,-991.6619615288724,-62460.47078194657,-58.14879349661394,-59.69415670373055,112572,2025,0,0,1.0,9.321185e-12,6.882434e-26,4.402795e-21
21896,112573,2025,84.9559391328481,49385.0,0,2747.4327137392056,-55.04211680307786,-2038.5521665372275,-1237.5029987850517,-62460.81367429998,-57.8851207555028,-58.66587489341504,112573,2025,0,0,1.0,1.55408e-11,7.269303e-25,9.731769e-20
21897,112574,2025,129.959023087861,17325.0,0,2664.0795577131785,-56.581607223144175,-2038.5521665372275,-1142.796690707882,-62460.16983195259,-58.64802612829494,-59.704954482915205,112574,2025,0,0,1.0,1.6585842e-11,3.5550137e-25,3.6785484e-20
21898,112575,2025,55.1345876781115,24924.0,0,2346.103924709077,-57.47826561022916,-2038.5521665372275,-1249.068606128785,-62459.88006515952,-59.22926048596149,-60.69847767695907,112575,2025,0,0,1.0,2.084056e-11,8.434823e-25,1.2107364e-19
21899,112576,2025,184.358087709413,83300.0,0,2431.2671759283858,-57.295223395279,-2038.5521665372275,-1247.9271456044155,-62459.80013709486,-59.06897140134995,-57.447284751054205,112576,2025,0,0,1.0,3.1412324e-11,1.881447e-24,1.9137066e-19
21900,112577,2025,147.785933980489,46400.0,0,2526.2002885343,-56.8664854741697,-2038.5521665372275,-1245.020961887839,-62460.04194097291,-58.78993333647757,-59.70525826081663,112577,2025,0,0,1.0,2.4233273e-11,1.2904621e-24,1.4714656e-19
21901,112578,2025,132.894718238989,5928.0,0,2565.6130572182938,-57.72255442714019,-2038.5521665372275,-1102.8637455818498,-62459.7034723144,-59.20218782883674,-61.7273976114834,112578,2025,0,0,1.0,1.6301195e-11,2.381203e-25,2.1048756e-20
21902,112579,2025,73.5842258217324,952425.0,0,2415.1773240095463,-58.09316217968659,-2038.5521665372275,-1035.319052716794,-62459.41868797771,-59.32576451778913,-45.70368902473451,112579,2025,0,0,1.0,1.3882568e-11,1.0483176e-25,8.482725e-21
21903,112580,2025,151.204921539855,3432.0,0,2836.650085958172,-56.36433816042475,-2038.5521665372275,-963.5486289389224,-62460.47078194657,-58.74996409444147,-61.714633686337535,112580,2025,0,0,1.0,9.678516e-12,5.587871e-26,3.233218e-21
21904,112581,2025,151.204921539855,3654.0,0,2935.3941401068387,-56.38925162279082,-2038.5521665372275,-879.3563527373962,-62460.47078194657,-58.77392483320256,-61.72628003690118,112581,2025,0,0,1.0,7.468414e-12,2.5198809e-26,1.3465313e-21
21905,112582,2025,141.263789928898,6480.0,0,3050.697764717912,-54.6345299762688,-2038.5521665372275,-902.8116032868176,-62461.35077343404,-58.079783905293965,-60.707190124395126,112582,2025,0,0,1.0,6.638948e-12,2.5911674e-26,1.4879577e-21
21906,112583,2025,174.759934671898,3344.0,0,3041.7433773800917,-56.22112414991772,-2038.5521665372275,-810.3434459477995,-62460.51298048778,-58.6762185818463,-60.72814481661962,112583,2025,0,0,1.0,6.147769e-12,1.4923993e-26,7.6273353e-22
21907,112584,2025,171.764294502148,902720.0,0,2971.3963591296124,-54.43766560780678,-2038.5521665372275,-902.0944096549888,-62460.93187696091,-57.50040703834916,-55.65369790869824,112584,2025,0,0,1.0,7.9758596e-12,3.4239768e-26,1.8060972e-21
21908,112585,2025,141.263789928898,851.0,0,3241.4592685297885,-54.73914543209912,-2038.5521665372275,-759.5062385645718,-62461.35077343404,-58.19039171095247,-61.73186790981227,112585,2025,0,0,1.0,4.143247e-12,6.7527896e-27,3.6340936e-22
21909,112586,2025,148.6289671861995,85410.0,0,3161.1196650118327,-56.19300045238933,-2038.5521665372275,-732.1598537167303,-62460.49580196413,-58.660419398643896,-61.70720892897912,112586,2025,0,0,1.0,4.3069476e-12,5.9123757e-27,3.08684e-22
21910,112587,2025,107.103037825755,1420.0,0,3360.867305107969,-54.43378956522619,5923.579745817997,-682.3230050735281,-96330.88089685237,-58.19444593526354,-61.73326908344604,112587,2025,0,0,1.0,1.7885261e-12,2.9507825e-28,1.361031e-23
21911,112588,2025,107.103037825755,2592.0,0,3375.120238283889,-54.04835222490863,5923.579745817997,-728.7133213031424,-90686.00229620605,-57.83028651293039,-61.728818406418206,112588,2025,0,0,1.0,1.6141847e-12,2.429452e-28,1.25888246e-23
21912,112589,2025,107.103037825755,2850.0,0,3363.552548524425,-53.535982763577664,5923.579745817997,-810.9447589701899,-87417.91468530553,-57.3416332951398,-60.72300382355407,112589,2025,0,0,1.0,1.6182878e-12,2.7899746e-28,1.6589349e-23
21913,112590,2025,107.103037825755,1472.0,0,3455.5943069159894,-53.63315878701259,5923.579745817997,-727.4755575145664,-96330.88089685237,-57.45498974674942,-61.72943700498319,112590,2025,0,0,1.0,1.7031799e-12,3.168627e-28,1.4883762e-23
21914,112591,2025,107.103037825755,4998.0,0,3575.7996189989863,-53.80045957292655,5923.579745817997,-617.9011494131105,-96330.88089685234,-57.63617753684271,-60.7242677391501,112591,2025,0,0,1.0,1.4561597e-12,2.0776085e-28,9.197401e-24
21915,112592,2025,107.103037825755,3315.0,0,3538.45496630661,-54.24191390800813,5923.579745817997,-588.5926917603538,-96330.88089685237,-58.04245256292066,-59.72354931916023,112592,2025,0,0,1.0,1.45536e-12,1.9045798e-28,8.431514e-24
21916,112593,2025,122.256027818064,21812.0,0,3508.144136359349,-55.498093334312735,5923.579745817997,-570.2887913137401,-96330.03536080172,-58.31359657685873,-61.723210560273465,112593,2025,0,0,1.0,1.5326054e-12,1.9779204e-28,8.524006e-24
21917,112594,2025,122.256027818064,5200.0,0,3514.717404866211,-55.83461042595946,5923.579745817997,-520.1844911760318,-96330.03536080172,-58.635950373996906,-60.72733487803415,112594,2025,0,0,1.0,1.4738023e-12,1.6713742e-28,7.092223e-24
21918,112596,2025,81.8158226413829,4107.0,0,3431.551873814704,-58.21249320068662,5923.579745817997,-412.642576514904,-92763.72476051551,-59.67919590377752,-61.72509201244847,112596,2025,0,0,1.0,1.2456334e-12,8.70063e-29,4.0698636e-24
21919,112597,2025,81.8158226413829,2146.0,0,3430.683826941084,-58.53575996211318,5923.579745817997,-364.0876850855189,-91036.83755702834,-59.99718727460471,-60.72845372021861,112597,2025,0,0,1.0,1.1648799e-12,6.7811253e-29,3.2263999e-24
21920,112598,2025,81.8158226413829,2880.0,0,3421.273707004244,-59.00768231413039,5923.579745817997,-301.6097060232687,-87297.10548410015,-60.4313598938412,-61.72334099992061,112598,2025,0,0,1.0,1.0486924e-12,4.59044e-29,2.2818983e-24
21921,112599,2025,81.8158226413829,3240.0,0,3415.043515150608,-59.49093566671655,5923.579745817997,-232.5132863702929,-84474.666183777,-60.89163847940271,-61.72202766967374,112599,2025,0,0,1.0,9.649478e-13,3.2783875e-29,1.660669e-24
21922,112600,2025,81.8158226413829,1848.0,0,3408.7505822818894,-59.9944029592134,5923.579745817997,-161.2381608996213,-82216.71474351847,-61.36187108858489,-61.730161727475696,112600,2025,0,0,1.0,9.251395e-13,2.7563016e-29,1.3607501e-24
21923,112601,2025,29.3972914492977,4332.0,0,3718.043663531644,-59.32451832466744,5923.579745817997,-208.08993512691177,-96328.2318767488,-60.04204350468167,-58.70443509908996,112601,2025,0,0,1.0,1.2522606e-12,1.1323545e-28,4.1363997e-24
21924,112602,2025,29.3972914492977,42704.0,0,3645.9924352104354,-59.04083314953198,5923.579745817997,-291.44014004720407,-96328.2318767488,-59.79693150781526,-55.6922396107902,112602,2025,0,0,1.0,1.3254034e-12,1.332978e-28,5.181206e-24
21925,112604,2025,136.309752740639,7267.0,0,3660.180847463749,-55.89861313352778,5923.579745817997,-400.1821240679494,-96330.17230947464,-58.86573304902361,-60.71937894040686,112604,2025,0,0,1.0,1.3023661e-12,1.1563191e-28,4.5489463e-24
21926,112605,2025,86.4171439427422,4444.0,0,3664.1719659186383,-54.33381012043131,5923.579745817997,-464.4878189065,-96331.07427264992,-58.358972181314975,-60.73133932026708,112605,2025,0,0,1.0,1.1816927e-12,1.1137873e-28,4.841996e-24
21927,112606,2025,86.4171439427422,957.0,0,3682.969124247953,-53.78955476372301,5923.579745817997,-519.6397633655913,-96331.07427264992,-57.83076942166405,-59.73466890509917,112606,2025,0,0,1.0,1.2289605e-12,1.359891e-28,5.932311e-24
21928,112607,2025,86.4171439427422,2580.0,0,3783.5529376425857,-53.95987776093399,5923.579745817997,-431.1615063929785,-96331.07427264992,-58.00368365028386,-61.70878553311128,112607,2025,0,0,1.0,1.0955293e-12,1.0122907e-28,4.2496706e-24
21929,112608,2025,136.309752740639,2200.0,0,3816.021334297053,-55.466834175440525,5923.579745817997,-354.9023840277548,-96330.17230947464,-58.4657518176399,-61.72514924247314,112608,2025,0,0,1.0,1.1722418e-12,9.880717e-29,3.7236065e-24
21930,112609,2025,143.051291685527,1116.0,0,3789.491834470069,-56.080931689658925,5923.579745817997,-282.2757848191379,-96330.29332742668,-59.18161674425592,-61.72726476908983,112609,2025,0,0,1.0,1.1725705e-12,8.417641e-29,3.077126e-24
21931,112610,2025,143.051291685527,1672.0,0,3857.898824105803,-56.01709330965593,5923.579745817997,-248.23389183773796,-96330.29332742668,-59.13209680329828,-60.68015884279285,112610,2025,0,0,1.0,1.1132399e-12,7.5839624e-29,2.7073931e-24
21932,112611,2025,143.051291685527,5184.0,0,3921.564146735949,-55.96430955738073,5923.579745817997,-213.56288811140573,-96330.29332742668,-59.10631583926504,-55.72110120042278,112611,2025,0,0,1.0,1.0563652e-12,6.812966e-29,2.3783176e-24
21933,112612,2025,143.051291685527,2436.0,0,3936.725906698577,-55.03808417764405,5923.579745817997,-308.21791763475585,-96330.29332742668,-58.19738147989602,-61.72418207261629,112612,2025,0,0,1.0,1.1242118e-12,9.183389e-29,3.25754e-24
21934,112613,2025,86.4171439427422,5253.0,0,3931.048792311978,-53.571511398377865,5923.579745817997,-371.1944392611299,-96331.07427264992,-57.64710952797618,-61.71402184116037,112613,2025,0,0,1.0,1.0158383e-12,9.1616945e-29,3.6051768e-24
21935,112614,2025,143.277905868076,522.0,0,3998.2395094211897,-54.9285758568324,5923.579745817997,-242.0400745368122,-96330.60153037758,-58.438644566224696,-61.73568775725713,112614,2025,0,0,1.0,1.0540949e-12,7.592994e-29,2.6070338e-24
21936,112615,2025,143.277905868076,2438.0,0,4099.998389327049,-55.17382505382798,5923.579745817997,-151.09303141528062,-64938.19516298563,-58.68779270193233,-60.716120974094906,112615,2025,0,0,1.0,4.3125684e-13,7.430891e-30,4.3834304e-25
21937,112617,2025,134.836911840913,39690.0,0,4209.9878941366205,-55.20948550807138,5923.579745817997,-40.71497468383132,-64938.40059471901,-58.96830684578388,-59.70423789600124,112617,2025,0,0,1.0,3.9717117e-13,6.461244e-30,3.5063662e-25
21938,112619,2025,75.0671691096846,24225.0,0,5434.143449528279,-52.43773795686677,-2049.8029382336463,937.3774039236466,-19750.503593066984,-60.55021544040021,-57.69269483953655,112619,2025,0,0,1.0,1.087933e-12,2.9999616e-28,3.962821e-24
21939,112621,2025,75.6230339269541,800.0,0,5679.229298415636,-51.27884907717648,-2049.8029382336463,1139.7215529661328,-19751.701920902924,-60.75048058995596,-61.72717963272836,112621,2025,0,0,1.0,1.4615802e-12,5.641281e-28,4.874465e-24
21940,112622,2025,75.6230339269541,432.0,0,5769.123305917168,-51.53777878202207,-2049.8029382336463,1221.513741747455,-19751.701920902924,-60.99177793281747,-61.72740301595539,112622,2025,0,0,1.0,1.655862e-12,7.360537e-28,5.357618e-24
21941,112623,2025,75.6230339269541,2176.0,0,5763.058498546996,-51.05968966512033,-2049.8029382336463,1199.6334186366332,-19751.701920902924,-60.62541921648256,-60.55777876972052,112623,2025,0,0,1.0,1.6200945e-12,7.065664e-28,5.3133095e-24
21942,112624,2025,75.6230339269541,1456.0,0,5615.566747479781,-50.553739038232656,-2049.8029382336463,1055.3777685321154,-19751.701920902924,-60.040801690153074,-61.72795329677732,112624,2025,0,0,1.0,1.312801e-12,4.5263307e-28,4.5696085e-24
21943,112625,2025,65.2353120884383,49612.0,0,5715.889604341795,-50.53504162767752,-2049.8029382336463,1135.3878997196982,-19751.67060194272,-60.01531693819892,-58.71342996084766,112625,2025,0,0,1.0,1.6158912e-12,7.3041765e-28,5.928013e-24
21944,112626,2025,65.2353120884383,9093.0,0,5538.800275043943,-49.309571392544406,-2049.8029382336463,942.2741176389684,-19751.67060194272,-58.82055263154041,-57.730025440413,112626,2025,0,0,1.0,1.2495263e-12,4.2817347e-28,5.0459156e-24
21945,112627,2025,65.2353120884383,5925.0,0,5668.796587889565,-49.92380707054873,-2049.8029382336463,1072.8921614463477,-19751.67060194272,-59.405287080300376,-61.72202794844816,112627,2025,0,0,1.0,1.491522e-12,6.199447e-28,5.6483557e-24
21946,112628,2025,65.0048712834482,138.0,0,5857.676363953338,-48.81910869224996,-2049.8029382336463,1265.047307218774,-19753.46587850868,-60.36174683220571,-61.73790400332934,112628,2025,0,0,1.0,1.936604e-12,1.0439068e-27,6.5696766e-24
21947,112629,2025,65.0048712834482,42705.0,0,6094.573434542104,-49.28513118698588,-2049.8029382336463,1510.7623614392144,-19753.46587850868,-60.83605059329726,-55.69970229902084,112629,2025,0,0,1.0,2.5321752e-12,1.5965903e-27,6.697974e-24
21948,112630,2025,65.0048712834482,57168.0,0,6000.752482993956,-48.98718650771988,-2049.8029382336463,1423.3614864358194,-19753.46587850868,-60.5491806768501,-58.72187777732717,112630,2025,0,0,1.0,2.2931865e-12,1.3608725e-27,6.62924e-24
21949,112631,2025,65.0048712834482,14742.0,0,6065.486338544262,-49.000098339192334,-2049.8029382336463,1508.523550154677,-19753.46587850868,-61.11468183421408,-58.52448099509903,112631,2025,0,0,1.0,2.4980486e-12,1.5560398e-27,6.639516e-24
21950,112632,2025,65.0048712834482,21504.0,0,5995.0874193929085,-49.64450836275866,-2049.8029382336463,1443.5687767067163,-19753.46587850868,-61.14648732454399,-60.72493709312634,112632,2025,0,0,1.0,2.3203327e-12,1.3811436e-27,6.5885497e-24
21951,112633,2025,90.9057821540925,5040.0,0,5945.172298802387,-51.79655636840478,-2049.8029382336463,1400.5161996226082,-19752.20639827724,-61.81398840281188,-59.71221294233699,112633,2025,0,0,1.0,1.8536145e-12,8.282402e-28,4.6350757e-24
21952,112634,2025,75.6230339269541,828.0,0,5748.577284903429,-51.9576539328351,-2049.8029382336463,1226.5297089312774,-19751.701920902924,-61.39835291423324,-55.73439381362208,112634,2025,0,0,1.0,1.640158e-12,7.162245e-28,5.2581827e-24
21953,112635,2025,90.9057821540925,2201.0,0,5958.840306213546,-51.95854237988199,-2049.8029382336463,1456.494308936174,-19752.20639827724,-61.96078245273143,-60.730923222599145,112635,2025,0,0,1.0,1.9339315e-12,8.811662e-28,4.5951298e-24
21954,112636,2025,90.9057821540925,1298.0,0,5892.3615608222735,-51.9437939999788,-2049.8029382336463,1364.3347037866267,-19752.20639827724,-61.94676424281342,-58.73159626279053,112636,2025,0,0,1.0,1.7631838e-12,7.636133e-28,4.5833477e-24
21955,112637,2025,75.6230339269541,880.0,0,5816.658107359139,-51.92666991064489,-2049.8029382336463,1277.673311048706,-19751.701920902924,-61.38179843450515,-60.73316405500999,112637,2025,0,0,1.0,1.7859082e-12,8.550856e-28,5.606132e-24
21956,112638,2025,96.253818497998,1258.0,0,6029.5598492244335,-51.6229678861848,-2049.8029382336463,1513.1218712603052,-19752.08011431928,-61.51895973719935,-59.72851247082553,112638,2025,0,0,1.0,2.00805e-12,9.086e-28,4.339807e-24
21957,112639,2025,75.6230339269541,28968.0,0,5471.741637424359,-51.854351666145305,-2049.8029382336463,1010.1866902947792,-19751.701920902924,-61.30082450546949,-55.72015427441858,112639,2025,0,0,1.0,1.1726622e-12,3.4735971e-28,4.0734517e-24
21958,112640,2025,62.4535663818239,8560.0,0,5646.734747518785,-53.3378883013097,-2049.8029382336463,1164.4052463212468,-19750.760364656177,-61.69444418185295,-60.73294848058347,112640,2025,0,0,1.0,1.6273104e-12,7.2971584e-28,5.8782467e-24
21959,112641,2025,62.4535663818239,1320.0,0,5786.982252410864,-53.50998500015011,-2049.8029382336463,1281.5587862077666,-19750.760364656177,-61.86891027757338,-58.73076221410168,112641,2025,0,0,1.0,1.939247e-12,1.0478047e-27,6.628027e-24
21960,112642,2025,90.9057821540925,2755.0,0,5870.852580549083,-52.43636702343016,-2049.8029382336463,1373.5657808102071,-19752.20639827724,-62.40241976834787,-61.714266490727866,112642,2025,0,0,1.0,1.7571743e-12,7.5632227e-28,4.5416986e-24
21961,112643,2025,96.253818497998,1860.0,0,6083.812831021591,-51.48900499635554,-2049.8029382336463,1590.4506272792694,-19752.08011431928,-61.38835941715647,-61.72992950638702,112643,2025,0,0,1.0,2.1664252e-12,1.0268721e-27,4.3536527e-24
21962,112644,2025,96.253818497998,16896.0,0,6178.911992600022,-50.76721310940309,-2049.8029382336463,1677.0928764398277,-19752.08011431928,-60.717737032443,-61.72265408361256,112644,2025,0,0,1.0,2.4006459e-12,1.215039e-27,4.423343e-24
21963,112645,2025,89.210804378546,2178.0,0,6187.518979793333,-52.47011459095946,-2049.8029382336463,1728.9569349683636,-19751.00880548352,-61.19130002645736,-58.70310806515333,112645,2025,0,0,1.0,2.6052103e-12,1.4300501e-27,4.7835953e-24
21964,112646,2025,89.210804378546,175.0,0,6102.624772732981,-52.75679102692322,-2049.8029382336463,1626.234556221838,-19751.00880548352,-61.439804861270005,-60.73735082744551,112646,2025,0,0,1.0,2.3398612e-12,1.2113966e-27,4.776156e-24
21965,112647,2025,89.210804378546,1100.0,0,6024.167924488111,-53.24595613022902,-2049.8029382336463,1556.5281152741916,-19751.00880548352,-61.899759278752505,-61.73149530157521,112647,2025,0,0,1.0,2.1522532e-12,1.0552535e-27,4.709235e-24
21966,112648,2025,89.210804378546,5400.0,0,6132.635181118732,-53.0002770807248,-2049.8029382336463,1700.3185876253003,-19751.00880548352,-61.695441761194935,-60.72447671466056,112648,2025,0,0,1.0,2.488096e-12,1.3204226e-27,4.7100617e-24
21967,112649,2025,89.210804378546,8083.0,0,6065.384626094801,-53.52270254089128,-2049.8029382336463,1654.5931074162038,-19751.008805483507,-62.18609784696363,-60.71096710496072,112649,2025,0,0,1.0,2.3401782e-12,1.1909927e-27,4.646246e-24
