SQ_Ano,SQ,Ano,cluster
213004_2010,213004,2010,2
213005_2010,213005,2010,2
213005_2010,213005,2010,2
213006_2010,213006,2010,2
213006_2010,213006,2010,2
213006_2010,213006,2010,2
213007_2010,213007,2010,2
213007_2010,213007,2010,2
213008_2010,213008,2010,2
213008_2010,213008,2010,2
214001_2010,214001,2010,2
214001_2010,214001,2010,2
214002_2010,214002,2010,2
214002_2010,214002,2010,2
214004_2010,214004,2010,2
214004_2010,214004,2010,2
214005_2010,214005,2010,2
214005_2010,214005,2010,2
214006_2010,214006,2010,2
214006_2010,214006,2010,2
214007_2010,214007,2010,2
214007_2010,214007,2010,2
214008_2010,214008,2010,2
214009_2010,214009,2010,2
214010_2010,214010,2010,2
214010_2010,214010,2010,2
214011_2010,214011,2010,2
214011_2010,214011,2010,2
214012_2010,214012,2010,2
214013_2010,214013,2010,2
214014_2010,214014,2010,2
214015_2010,214015,2010,2
214016_2010,214016,2010,2
214017_2010,214017,2010,2
214018_2010,214018,2010,2
214019_2010,214019,2010,2
214020_2010,214020,2010,2
214021_2010,214021,2010,2
214022_2010,214022,2010,2
214023_2010,214023,2010,2
214024_2010,214024,2010,2
214025_2010,214025,2010,2
214026_2010,214026,2010,2
214027_2010,214027,2010,2
214028_2010,214028,2010,2
214028_2010,214028,2010,2
214030_2010,214030,2010,2
214031_2010,214031,2010,2
214999_2010,214999,2010,2
215001_2010,215001,2010,2
215001_2010,215001,2010,2
215002_2010,215002,2010,2
215003_2010,215003,2010,2
215003_2010,215003,2010,2
215003_2010,215003,2010,2
215004_2010,215004,2010,2
215005_2010,215005,2010,2
216001_2010,216001,2010,2
216001_2010,216001,2010,2
216002_2010,216002,2010,1
216002_2010,216002,2010,1
216002_2010,216002,2010,1
216003_2010,216003,2010,2
216003_2010,216003,2010,2
216004_2010,216004,2010,2
216007_2010,216007,2010,2
216008_2010,216008,2010,2
216008_2010,216008,2010,2
216009_2010,216009,2010,2
216010_2010,216010,2010,1
216012_2010,216012,2010,1
222001_2010,222001,2010,2
222002_2010,222002,2010,2
222003_2010,222003,2010,2
222004_2010,222004,2010,2
222005_2010,222005,2010,2
222006_2010,222006,2010,2
222007_2010,222007,2010,2
222008_2010,222008,2010,2
222009_2010,222009,2010,2
222010_2010,222010,2010,2
222011_2010,222011,2010,2
222012_2010,222012,2010,2
222013_2010,222013,2010,2
222014_2010,222014,2010,2
222015_2010,222015,2010,2
222016_2010,222016,2010,2
222017_2010,222017,2010,2
222018_2010,222018,2010,2
222019_2010,222019,2010,2
222022_2010,222022,2010,2
222023_2010,222023,2010,2
222031_2010,222031,2010,2
222032_2010,222032,2010,2
222033_2010,222033,2010,2
222034_2010,222034,2010,2
222035_2010,222035,2010,2
222036_2010,222036,2010,2
222037_2010,222037,2010,2
222038_2010,222038,2010,2
222039_2010,222039,2010,2
222040_2010,222040,2010,2
222041_2010,222041,2010,2
222042_2010,222042,2010,2
222043_2010,222043,2010,2
222044_2010,222044,2010,2
222045_2010,222045,2010,2
222047_2010,222047,2010,2
222048_2010,222048,2010,2
222049_2010,222049,2010,2
222050_2010,222050,2010,2
222053_2010,222053,2010,2
222054_2010,222054,2010,2
222055_2010,222055,2010,2
222056_2010,222056,2010,2
222058_2010,222058,2010,2
222059_2010,222059,2010,2
222060_2010,222060,2010,2
222061_2010,222061,2010,2
222062_2010,222062,2010,2
222063_2010,222063,2010,2
222064_2010,222064,2010,2
222065_2010,222065,2010,2
222067_2010,222067,2010,2
222069_2010,222069,2010,1
222070_2010,222070,2010,1
222071_2010,222071,2010,1
222074_2010,222074,2010,1
227007_2010,227007,2010,1
227007_2010,227007,2010,1
227008_2010,227008,2010,1
227008_2010,227008,2010,1
227012_2010,227012,2010,1
227012_2010,227012,2010,1
227013_2010,227013,2010,1
227013_2010,227013,2010,1
227014_2010,227014,2010,1
227014_2010,227014,2010,1
227015_2010,227015,2010,1
227016_2010,227016,2010,1
227017_2010,227017,2010,1
227017_2010,227017,2010,1
227025_2010,227025,2010,1
227033_2010,227033,2010,1
228001_2010,228001,2010,2
228001_2010,228001,2010,2
228002_2010,228002,2010,2
228002_2010,228002,2010,2
228003_2010,228003,2010,2
228003_2010,228003,2010,2
228004_2010,228004,2010,2
228005_2010,228005,2010,2
228005_2010,228005,2010,2
228006_2010,228006,2010,2
228006_2010,228006,2010,2
228007_2010,228007,2010,2
228007_2010,228007,2010,2
228008_2010,228008,2010,2
228009_2010,228009,2010,2
228009_2010,228009,2010,2
228016_2010,228016,2010,2
228017_2010,228017,2010,2
228018_2010,228018,2010,2
228019_2010,228019,2010,2
228020_2010,228020,2010,2
228021_2010,228021,2010,2
228022_2010,228022,2010,2
228022_2010,228022,2010,2
228023_2010,228023,2010,2
228024_2010,228024,2010,2
228025_2010,228025,2010,2
228026_2010,228026,2010,2
228027_2010,228027,2010,2
228028_2010,228028,2010,2
228029_2010,228029,2010,2
228030_2010,228030,2010,2
228032_2010,228032,2010,2
228033_2010,228033,2010,2
228034_2010,228034,2010,2
228035_2010,228035,2010,2
228036_2010,228036,2010,2
228038_2010,228038,2010,1
228039_2010,228039,2010,1
228040_2010,228040,2010,1
228042_2010,228042,2010,2
228043_2010,228043,2010,2
228044_2010,228044,2010,2
228045_2010,228045,2010,2
228046_2010,228046,2010,2
228046_2010,228046,2010,2
228047_2010,228047,2010,2
228048_2010,228048,2010,2
228049_2010,228049,2010,2
228050_2010,228050,2010,2
228051_2010,228051,2010,2
228052_2010,228052,2010,2
228052_2010,228052,2010,2
228053_2010,228053,2010,2
228054_2010,228054,2010,2
228055_2010,228055,2010,2
228056_2010,228056,2010,2
228057_2010,228057,2010,2
228058_2010,228058,2010,2
228059_2010,228059,2010,2
228060_2010,228060,2010,2
228061_2010,228061,2010,2
228062_2010,228062,2010,2
228063_2010,228063,2010,2
228064_2010,228064,2010,2
228065_2010,228065,2010,2
228066_2010,228066,2010,2
228068_2010,228068,2010,2
228069_2010,228069,2010,2
228069_2010,228069,2010,2
228070_2010,228070,2010,2
228070_2010,228070,2010,2
228070_2010,228070,2010,2
228071_2010,228071,2010,2
228072_2010,228072,2010,2
228073_2010,228073,2010,2
228073_2010,228073,2010,2
228074_2010,228074,2010,2
228074_2010,228074,2010,2
228075_2010,228075,2010,2
228076_2010,228076,2010,2
228077_2010,228077,2010,1
228078_2010,228078,2010,1
228079_2010,228079,2010,1
228080_2010,228080,2010,1
228082_2010,228082,2010,1
228083_2010,228083,2010,1
228084_2010,228084,2010,1
228086_2010,228086,2010,1
228087_2010,228087,2010,1
228088_2010,228088,2010,1
228090_2010,228090,2010,2
228091_2010,228091,2010,2
228092_2010,228092,2010,2
228094_2010,228094,2010,2
228094_2010,228094,2010,2
228096_2010,228096,2010,1
228097_2010,228097,2010,1
228098_2010,228098,2010,2
228099_2010,228099,2010,2
229001_2010,229001,2010,2
229001_2010,229001,2010,2
229001_2010,229001,2010,2
229001_2010,229001,2010,2
229002_2010,229002,2010,2
229002_2010,229002,2010,2
229002_2010,229002,2010,2
229002_2010,229002,2010,2
229003_2010,229003,2010,2
229003_2010,229003,2010,2
229004_2010,229004,2010,2
229004_2010,229004,2010,2
229005_2010,229005,2010,2
229005_2010,229005,2010,2
229006_2010,229006,2010,2
229007_2010,229007,2010,2
229007_2010,229007,2010,2
229008_2010,229008,2010,2
229008_2010,229008,2010,2
229008_2010,229008,2010,2
229009_2010,229009,2010,2
229009_2010,229009,2010,2
229010_2010,229010,2010,2
229011_2010,229011,2010,2
229012_2010,229012,2010,2
229013_2010,229013,2010,2
229014_2010,229014,2010,2
229015_2010,229015,2010,2
229017_2010,229017,2010,2
229018_2010,229018,2010,2
229019_2010,229019,2010,2
229020_2010,229020,2010,2
229021_2010,229021,2010,2
229022_2010,229022,2010,2
229023_2010,229023,2010,2
229024_2010,229024,2010,2
229026_2010,229026,2010,2
229027_2010,229027,2010,2
229028_2010,229028,2010,2
229029_2010,229029,2010,2
229030_2010,229030,2010,2
229030_2010,229030,2010,2
229030_2010,229030,2010,2
229031_2010,229031,2010,2
229032_2010,229032,2010,2
229033_2010,229033,2010,2
229034_2010,229034,2010,2
229035_2010,229035,2010,2
229036_2010,229036,2010,2
229037_2010,229037,2010,2
229038_2010,229038,2010,2
229039_2010,229039,2010,2
229040_2010,229040,2010,2
229041_2010,229041,2010,2
229042_2010,229042,2010,2
229043_2010,229043,2010,2
229044_2010,229044,2010,2
229045_2010,229045,2010,2
229046_2010,229046,2010,2
229047_2010,229047,2010,2
229048_2010,229048,2010,2
229049_2010,229049,2010,2
229050_2010,229050,2010,2
229051_2010,229051,2010,2
229052_2010,229052,2010,2
229053_2010,229053,2010,2
229054_2010,229054,2010,2
229055_2010,229055,2010,2
229056_2010,229056,2010,2
229057_2010,229057,2010,2
229058_2010,229058,2010,2
229059_2010,229059,2010,2
229060_2010,229060,2010,2
229061_2010,229061,2010,2
229062_2010,229062,2010,2
229063_2010,229063,2010,2
229063_2010,229063,2010,2
229064_2010,229064,2010,2
229065_2010,229065,2010,2
229066_2010,229066,2010,2
229067_2010,229067,2010,2
229068_2010,229068,2010,2
229069_2010,229069,2010,2
229069_2010,229069,2010,2
229070_2010,229070,2010,2
229070_2010,229070,2010,2
229071_2010,229071,2010,2
229071_2010,229071,2010,2
229072_2010,229072,2010,2
229073_2010,229073,2010,2
229074_2010,229074,2010,2
229075_2010,229075,2010,2
229076_2010,229076,2010,2
229077_2010,229077,2010,2
229078_2010,229078,2010,2
229079_2010,229079,2010,2
229080_2010,229080,2010,2
229081_2010,229081,2010,2
229082_2010,229082,2010,2
229083_2010,229083,2010,2
229084_2010,229084,2010,2
229085_2010,229085,2010,2
229086_2010,229086,2010,2
229086_2010,229086,2010,2
229087_2010,229087,2010,2
229088_2010,229088,2010,2
229089_2010,229089,2010,2
230001_2010,230001,2010,2
230001_2010,230001,2010,2
230002_2010,230002,2010,2
230002_2010,230002,2010,2
230003_2010,230003,2010,2
230003_2010,230003,2010,2
230004_2010,230004,2010,2
230004_2010,230004,2010,2
230005_2010,230005,2010,2
230006_2010,230006,2010,2
230007_2010,230007,2010,2
230008_2010,230008,2010,2
230009_2010,230009,2010,2
230010_2010,230010,2010,2
230011_2010,230011,2010,2
230012_2010,230012,2010,2
230013_2010,230013,2010,2
230014_2010,230014,2010,2
230015_2010,230015,2010,2
230016_2010,230016,2010,2
230017_2010,230017,2010,2
230018_2010,230018,2010,2
230019_2010,230019,2010,1
230020_2010,230020,2010,0
230021_2010,230021,2010,2
230022_2010,230022,2010,2
230023_2010,230023,2010,2
230024_2010,230024,2010,2
230025_2010,230025,2010,2
230026_2010,230026,2010,2
230027_2010,230027,2010,2
230028_2010,230028,2010,2
230029_2010,230029,2010,2
230030_2010,230030,2010,2
230031_2010,230031,2010,2
230032_2010,230032,2010,2
230033_2010,230033,2010,2
230034_2010,230034,2010,2
230035_2010,230035,2010,2
230036_2010,230036,2010,2
230037_2010,230037,2010,2
230038_2010,230038,2010,2
230039_2010,230039,2010,2
230040_2010,230040,2010,2
230041_2010,230041,2010,2
230042_2010,230042,2010,2
230043_2010,230043,2010,2
230044_2010,230044,2010,2
230045_2010,230045,2010,2
230046_2010,230046,2010,2
230047_2010,230047,2010,2
230048_2010,230048,2010,2
230049_2010,230049,2010,2
230050_2010,230050,2010,2
230051_2010,230051,2010,2
230052_2010,230052,2010,2
230053_2010,230053,2010,2
230054_2010,230054,2010,2
230055_2010,230055,2010,2
230056_2010,230056,2010,2
230057_2010,230057,2010,2
230058_2010,230058,2010,2
230059_2010,230059,2010,2
230060_2010,230060,2010,2
230061_2010,230061,2010,2
230062_2010,230062,2010,2
230063_2010,230063,2010,2
230064_2010,230064,2010,2
230065_2010,230065,2010,2
230066_2010,230066,2010,2
230067_2010,230067,2010,2
230068_2010,230068,2010,2
230069_2010,230069,2010,2
230070_2010,230070,2010,2
230071_2010,230071,2010,2
230072_2010,230072,2010,2
230073_2010,230073,2010,2
230074_2010,230074,2010,2
230075_2010,230075,2010,2
230076_2010,230076,2010,2
230077_2010,230077,2010,2
230078_2010,230078,2010,2
230079_2010,230079,2010,2
230080_2010,230080,2010,2
230081_2010,230081,2010,2
230082_2010,230082,2010,2
230083_2010,230083,2010,2
230084_2010,230084,2010,2
230085_2010,230085,2010,2
230086_2010,230086,2010,2
230086_2010,230086,2010,2
230088_2010,230088,2010,1
230089_2010,230089,2010,1
230089_2010,230089,2010,1
230090_2010,230090,2010,1
230091_2010,230091,2010,2
230092_2010,230092,2010,1
230093_2010,230093,2010,2
230094_2010,230094,2010,2
230095_2010,230095,2010,2
230095_2010,230095,2010,2
230096_2010,230096,2010,2
230097_2010,230097,2010,1
230098_2010,230098,2010,1
230099_2010,230099,2010,2
230100_2010,230100,2010,2
230101_2010,230101,2010,2
230102_2010,230102,2010,2
230103_2010,230103,2010,2
230104_2010,230104,2010,2
230105_2010,230105,2010,2
230106_2010,230106,2010,2
230107_2010,230107,2010,2
230108_2010,230108,2010,2
230109_2010,230109,2010,2
230110_2010,230110,2010,2
230111_2010,230111,2010,2
230112_2010,230112,2010,2
230113_2010,230113,2010,2
230114_2010,230114,2010,2
230116_2010,230116,2010,2
230117_2010,230117,2010,2
230118_2010,230118,2010,2
230119_2010,230119,2010,1
230120_2010,230120,2010,2
230121_2010,230121,2010,2
230122_2010,230122,2010,2
230123_2010,230123,2010,2
230124_2010,230124,2010,2
230125_2010,230125,2010,2
230126_2010,230126,2010,2
230127_2010,230127,2010,2
230128_2010,230128,2010,2
230129_2010,230129,2010,2
230130_2010,230130,2010,2
230131_2010,230131,2010,2
230132_2010,230132,2010,2
230133_2010,230133,2010,2
230134_2010,230134,2010,2
230135_2010,230135,2010,2
230136_2010,230136,2010,2
230137_2010,230137,2010,2
230138_2010,230138,2010,2
230139_2010,230139,2010,2
230140_2010,230140,2010,2
230141_2010,230141,2010,2
230142_2010,230142,2010,2
230143_2010,230143,2010,2
230144_2010,230144,2010,2
230145_2010,230145,2010,2
230146_2010,230146,2010,2
230147_2010,230147,2010,2
230148_2010,230148,2010,2
230149_2010,230149,2010,2
230150_2010,230150,2010,2
230151_2010,230151,2010,2
230152_2010,230152,2010,2
230153_2010,230153,2010,2
230154_2010,230154,2010,2
230155_2010,230155,2010,2
231001_2010,231001,2010,1
232001_2010,232001,2010,1
232001_2010,232001,2010,1
232002_2010,232002,2010,1
232003_2010,232003,2010,1
232003_2010,232003,2010,1
232004_2010,232004,2010,1
232004_2010,232004,2010,1
232005_2010,232005,2010,1
232006_2010,232006,2010,1
232006_2010,232006,2010,1
232007_2010,232007,2010,1
232007_2010,232007,2010,1
232008_2010,232008,2010,1
232008_2010,232008,2010,1
232009_2010,232009,2010,1
232009_2010,232009,2010,1
232010_2010,232010,2010,1
232011_2010,232011,2010,1
232012_2010,232012,2010,1
232013_2010,232013,2010,1
232014_2010,232014,2010,1
232015_2010,232015,2010,1
232016_2010,232016,2010,1
232017_2010,232017,2010,1
232018_2010,232018,2010,1
232019_2010,232019,2010,1
232020_2010,232020,2010,1
232021_2010,232021,2010,1
232022_2010,232022,2010,1
232023_2010,232023,2010,1
232024_2010,232024,2010,1
232025_2010,232025,2010,1
232026_2010,232026,2010,1
232027_2010,232027,2010,1
232028_2010,232028,2010,1
232029_2010,232029,2010,1
232030_2010,232030,2010,1
232031_2010,232031,2010,1
232032_2010,232032,2010,1
232033_2010,232033,2010,1
232034_2010,232034,2010,1
232035_2010,232035,2010,1
232036_2010,232036,2010,1
232037_2010,232037,2010,1
232038_2010,232038,2010,1
232039_2010,232039,2010,1
232040_2010,232040,2010,1
232041_2010,232041,2010,1
232042_2010,232042,2010,1
232043_2010,232043,2010,1
232044_2010,232044,2010,1
232045_2010,232045,2010,1
232046_2010,232046,2010,1
232047_2010,232047,2010,1
232048_2010,232048,2010,1
232049_2010,232049,2010,1
232050_2010,232050,2010,1
232051_2010,232051,2010,1
232052_2010,232052,2010,1
232053_2010,232053,2010,1
232054_2010,232054,2010,1
232055_2010,232055,2010,1
233001_2010,233001,2010,1
233001_2010,233001,2010,1
233002_2010,233002,2010,1
233002_2010,233002,2010,1
233003_2010,233003,2010,1
233004_2010,233004,2010,1
233005_2010,233005,2010,1
233006_2010,233006,2010,1
233007_2010,233007,2010,1
233008_2010,233008,2010,1
233009_2010,233009,2010,1
233010_2010,233010,2010,1
233011_2010,233011,2010,1
233012_2010,233012,2010,1
233013_2010,233013,2010,1
233015_2010,233015,2010,1
233015_2010,233015,2010,1
233017_2010,233017,2010,1
233018_2010,233018,2010,1
233019_2010,233019,2010,1
233022_2010,233022,2010,1
233023_2010,233023,2010,1
233024_2010,233024,2010,1
233025_2010,233025,2010,1
233026_2010,233026,2010,1
233027_2010,233027,2010,1
233028_2010,233028,2010,1
233029_2010,233029,2010,1
233030_2010,233030,2010,1
233031_2010,233031,2010,1
233032_2010,233032,2010,1
233034_2010,233034,2010,1
234001_2010,234001,2010,1
234008_2010,234008,2010,1
234010_2010,234010,2010,0
234019_2010,234019,2010,1
234020_2010,234020,2010,1
234026_2010,234026,2010,1
234031_2010,234031,2010,1
235001_2010,235001,2010,2
235001_2010,235001,2010,2
235002_2010,235002,2010,2
235002_2010,235002,2010,2
235003_2010,235003,2010,2
235003_2010,235003,2010,2
235004_2010,235004,2010,2
235004_2010,235004,2010,2
235005_2010,235005,2010,2
235005_2010,235005,2010,2
235006_2010,235006,2010,2
235006_2010,235006,2010,2
235007_2010,235007,2010,2
235007_2010,235007,2010,2
235008_2010,235008,2010,2
235008_2010,235008,2010,2
235009_2010,235009,2010,2
235010_2010,235010,2010,2
235010_2010,235010,2010,2
235011_2010,235011,2010,2
235012_2010,235012,2010,2
235014_2010,235014,2010,2
235015_2010,235015,2010,2
235016_2010,235016,2010,2
235018_2010,235018,2010,2
235019_2010,235019,2010,2
235020_2010,235020,2010,2
235021_2010,235021,2010,2
235023_2010,235023,2010,2
235024_2010,235024,2010,2
235025_2010,235025,2010,2
235026_2010,235026,2010,2
235027_2010,235027,2010,2
235028_2010,235028,2010,2
235029_2010,235029,2010,2
235030_2010,235030,2010,2
235031_2010,235031,2010,2
235033_2010,235033,2010,2
235034_2010,235034,2010,2
235035_2010,235035,2010,2
235036_2010,235036,2010,2
235037_2010,235037,2010,2
235038_2010,235038,2010,2
235039_2010,235039,2010,2
235040_2010,235040,2010,2
235041_2010,235041,2010,2
235042_2010,235042,2010,2
235043_2010,235043,2010,2
235044_2010,235044,2010,2
235045_2010,235045,2010,2
235047_2010,235047,2010,2
235048_2010,235048,2010,2
235049_2010,235049,2010,2
235050_2010,235050,2010,2
235050_2010,235050,2010,2
235051_2010,235051,2010,2
235052_2010,235052,2010,2
235053_2010,235053,2010,2
235054_2010,235054,2010,2
235056_2010,235056,2010,2
235057_2010,235057,2010,2
235059_2010,235059,2010,2
235060_2010,235060,2010,2
235061_2010,235061,2010,2
235062_2010,235062,2010,2
235063_2010,235063,2010,2
235064_2010,235064,2010,2
235065_2010,235065,2010,2
235066_2010,235066,2010,2
235067_2010,235067,2010,2
235068_2010,235068,2010,2
235069_2010,235069,2010,2
235070_2010,235070,2010,2
235071_2010,235071,2010,2
235072_2010,235072,2010,2
235075_2010,235075,2010,2
235076_2010,235076,2010,2
235077_2010,235077,2010,2
235078_2010,235078,2010,2
235087_2010,235087,2010,2
236001_2010,236001,2010,1
236002_2010,236002,2010,1
236003_2010,236003,2010,1
236022_2010,236022,2010,0
236023_2010,236023,2010,1
236024_2010,236024,2010,1
237001_2010,237001,2010,2
237002_2010,237002,2010,2
237003_2010,237003,2010,2
237004_2010,237004,2010,2
237005_2010,237005,2010,2
237005_2010,237005,2010,2
237006_2010,237006,2010,2
237006_2010,237006,2010,2
237007_2010,237007,2010,2
237008_2010,237008,2010,2
237009_2010,237009,2010,2
237010_2010,237010,2010,2
237012_2010,237012,2010,2
237013_2010,237013,2010,2
237014_2010,237014,2010,2
237014_2010,237014,2010,2
237014_2010,237014,2010,2
237014_2010,237014,2010,2
237015_2010,237015,2010,2
237015_2010,237015,2010,2
237016_2010,237016,2010,2
237016_2010,237016,2010,2
237017_2010,237017,2010,2
237018_2010,237018,2010,2
237019_2010,237019,2010,2
237020_2010,237020,2010,2
237021_2010,237021,2010,2
237022_2010,237022,2010,2
237023_2010,237023,2010,2
237024_2010,237024,2010,2
237025_2010,237025,2010,2
237026_2010,237026,2010,2
237027_2010,237027,2010,2
237029_2010,237029,2010,2
237030_2010,237030,2010,2
237031_2010,237031,2010,2
237033_2010,237033,2010,2
237034_2010,237034,2010,2
237035_2010,237035,2010,2
237037_2010,237037,2010,2
237040_2010,237040,2010,2
237041_2010,237041,2010,2
237041_2010,237041,2010,2
237042_2010,237042,2010,2
237045_2010,237045,2010,2
237048_2010,237048,2010,2
237049_2010,237049,2010,2
237050_2010,237050,2010,2
237053_2010,237053,2010,2
237054_2010,237054,2010,2
237055_2010,237055,2010,2
237055_2010,237055,2010,2
237056_2010,237056,2010,2
237059_2010,237059,2010,2
237060_2010,237060,2010,2
237061_2010,237061,2010,2
237062_2010,237062,2010,2
237063_2010,237063,2010,2
237066_2010,237066,2010,2
237067_2010,237067,2010,2
237068_2010,237068,2010,2
237069_2010,237069,2010,2
237070_2010,237070,2010,2
237071_2010,237071,2010,2
237072_2010,237072,2010,2
237073_2010,237073,2010,2
237074_2010,237074,2010,2
237075_2010,237075,2010,2
237076_2010,237076,2010,2
237077_2010,237077,2010,2
237078_2010,237078,2010,2
237079_2010,237079,2010,2
237080_2010,237080,2010,2
237081_2010,237081,2010,2
237082_2010,237082,2010,2
237084_2010,237084,2010,2
237085_2010,237085,2010,2
237086_2010,237086,2010,2
237087_2010,237087,2010,2
237088_2010,237088,2010,2
237089_2010,237089,2010,2
237090_2010,237090,2010,2
237092_2010,237092,2010,2
237093_2010,237093,2010,2
237094_2010,237094,2010,2
237095_2010,237095,2010,2
237096_2010,237096,2010,2
237097_2010,237097,2010,2
237098_2010,237098,2010,2
237099_2010,237099,2010,2
237100_2010,237100,2010,2
237101_2010,237101,2010,2
237102_2010,237102,2010,2
237103_2010,237103,2010,2
237105_2010,237105,2010,2
237106_2010,237106,2010,2
237107_2010,237107,2010,2
237109_2010,237109,2010,2
237110_2010,237110,2010,2
237111_2010,237111,2010,2
237112_2010,237112,2010,2
237113_2010,237113,2010,2
237114_2010,237114,2010,2
237115_2010,237115,2010,2
237116_2010,237116,2010,2
237117_2010,237117,2010,2
237118_2010,237118,2010,2
237119_2010,237119,2010,2
237120_2010,237120,2010,2
237120_2010,237120,2010,2
237122_2010,237122,2010,2
237123_2010,237123,2010,2
237124_2010,237124,2010,2
238001_2010,238001,2010,2
238001_2010,238001,2010,2
238002_2010,238002,2010,2
238002_2010,238002,2010,2
238003_2010,238003,2010,2
238004_2010,238004,2010,2
238004_2010,238004,2010,2
238005_2010,238005,2010,2
238006_2010,238006,2010,2
238007_2010,238007,2010,1
238008_2010,238008,2010,0
239001_2010,239001,2010,1
239002_2010,239002,2010,1
239003_2010,239003,2010,1
239004_2010,239004,2010,1
239005_2010,239005,2010,1
239006_2010,239006,2010,1
239007_2010,239007,2010,1
239010_2010,239010,2010,1
239011_2010,239011,2010,0
239013_2010,239013,2010,1
239014_2010,239014,2010,1
240001_2010,240001,2010,1
240001_2010,240001,2010,1
240002_2010,240002,2010,1
240002_2010,240002,2010,1
240003_2010,240003,2010,1
240003_2010,240003,2010,1
240004_2010,240004,2010,1
240005_2010,240005,2010,1
240006_2010,240006,2010,1
240007_2010,240007,2010,1
240008_2010,240008,2010,1
240009_2010,240009,2010,1
240010_2010,240010,2010,1
240011_2010,240011,2010,1
240012_2010,240012,2010,1
240013_2010,240013,2010,1
240014_2010,240014,2010,1
240015_2010,240015,2010,1
240016_2010,240016,2010,1
240017_2010,240017,2010,1
240018_2010,240018,2010,1
240019_2010,240019,2010,1
240020_2010,240020,2010,1
240021_2010,240021,2010,1
240022_2010,240022,2010,1
240023_2010,240023,2010,1
241002_2010,241002,2010,1
241002_2010,241002,2010,1
241003_2010,241003,2010,1
241005_2010,241005,2010,1
241006_2010,241006,2010,0
242001_2010,242001,2010,1
242001_2010,242001,2010,1
242002_2010,242002,2010,1
243001_2010,243001,2010,1
243001_2010,243001,2010,1
243002_2010,243002,2010,1
243003_2010,243003,2010,1
243005_2010,243005,2010,1
243006_2010,243006,2010,1
243007_2010,243007,2010,1
243008_2010,243008,2010,1
243009_2010,243009,2010,1
243010_2010,243010,2010,1
243011_2010,243011,2010,1
243012_2010,243012,2010,1
243012_2010,243012,2010,1
243013_2010,243013,2010,1
243014_2010,243014,2010,1
243015_2010,243015,2010,1
243016_2010,243016,2010,1
243017_2010,243017,2010,1
243018_2010,243018,2010,1
243019_2010,243019,2010,1
243021_2010,243021,2010,1
244001_2010,244001,2010,1
244001_2010,244001,2010,1
244002_2010,244002,2010,1
244002_2010,244002,2010,1
244004_2010,244004,2010,1
244008_2010,244008,2010,0
244009_2010,244009,2010,1
245001_2010,245001,2010,2
245001_2010,245001,2010,2
245001_2010,245001,2010,2
245002_2010,245002,2010,2
245002_2010,245002,2010,2
245003_2010,245003,2010,2
245003_2010,245003,2010,2
245004_2010,245004,2010,2
245004_2010,245004,2010,2
245005_2010,245005,2010,2
245005_2010,245005,2010,2
245006_2010,245006,2010,2
245006_2010,245006,2010,2
245008_2010,245008,2010,2
245008_2010,245008,2010,2
245008_2010,245008,2010,2
245009_2010,245009,2010,2
245009_2010,245009,2010,2
245009_2010,245009,2010,2
245016_2010,245016,2010,2
245017_2010,245017,2010,2
245018_2010,245018,2010,2
245019_2010,245019,2010,2
245020_2010,245020,2010,2
245021_2010,245021,2010,2
245022_2010,245022,2010,2
245023_2010,245023,2010,2
245024_2010,245024,2010,2
245025_2010,245025,2010,2
245026_2010,245026,2010,2
245027_2010,245027,2010,2
245028_2010,245028,2010,2
245029_2010,245029,2010,2
245029_2010,245029,2010,2
245030_2010,245030,2010,2
245031_2010,245031,2010,2
245032_2010,245032,2010,2
245033_2010,245033,2010,2
245034_2010,245034,2010,2
245034_2010,245034,2010,2
245035_2010,245035,2010,2
245035_2010,245035,2010,2
245035_2010,245035,2010,2
245036_2010,245036,2010,2
245036_2010,245036,2010,2
245037_2010,245037,2010,2
245037_2010,245037,2010,2
245038_2010,245038,2010,2
245038_2010,245038,2010,2
245058_2010,245058,2010,2
245061_2010,245061,2010,2
245062_2010,245062,2010,2
245063_2010,245063,2010,2
245064_2010,245064,2010,2
245065_2010,245065,2010,2
245066_2010,245066,2010,2
245067_2010,245067,2010,2
245068_2010,245068,2010,2
245069_2010,245069,2010,2
245071_2010,245071,2010,2
245072_2010,245072,2010,2
245073_2010,245073,2010,2
245074_2010,245074,2010,2
245075_2010,245075,2010,2
245076_2010,245076,2010,2
245077_2010,245077,2010,2
245129_2010,245129,2010,2
245131_2010,245131,2010,2
245132_2010,245132,2010,2
245133_2010,245133,2010,2
245134_2010,245134,2010,2
245135_2010,245135,2010,2
245136_2010,245136,2010,2
245139_2010,245139,2010,2
245140_2010,245140,2010,2
245144_2010,245144,2010,2
245146_2010,245146,2010,2
245147_2010,245147,2010,2
245154_2010,245154,2010,2
245155_2010,245155,2010,2
245156_2010,245156,2010,2
245157_2010,245157,2010,2
245158_2010,245158,2010,2
245159_2010,245159,2010,2
246001_2010,246001,2010,1
246001_2010,246001,2010,1
246003_2010,246003,2010,1
246003_2010,246003,2010,1
246004_2010,246004,2010,2
246004_2010,246004,2010,2
246007_2010,246007,2010,2
246007_2010,246007,2010,2
246008_2010,246008,2010,2
246008_2010,246008,2010,2
246009_2010,246009,2010,2
246009_2010,246009,2010,2
246010_2010,246010,2010,2
246010_2010,246010,2010,2
246011_2010,246011,2010,2
246012_2010,246012,2010,2
246013_2010,246013,2010,2
246014_2010,246014,2010,2
